id,x_cg,y_cg,z_cg,u_cg,v_cg,w_cg,p_cg,lmix_cg,nut_cg,yw_cg,x_hf,y_hf,z_hf,volume_hf,yw_hf,u_hf,v_hf,w_hf,dx,dy,dz,coord_dist,du,dv,dw,err_mag,speed_hf,speed_cg,speed_error
9229,-2.397355121054e+00,5.357142857143e-01,-2.241626587737e+00,4.125606272609e-02,-5.148241073986e-03,5.069598836995e-02,1.505018701683e+00,4.500000000000e-02,3.182164977502e-04,5.357142857143e-01,-2.397355121054e+00,5.357142857143e-01,-2.241626587737e+00,4.753890324624e-02,5.357142857143e-01,1.404230911686e-01,1.321433440300e-03,9.495847452340e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-9.916702844250e-02,-6.469674514286e-03,-4.426248615344e-02,1.087893556324e-01,1.695213927606e-01,6.556409333333e-02,-1.039572994273e-01
9230,-1.809053983042e+00,7.500000000000e-01,-2.241626587737e+00,4.440201915976e-02,-1.242593648816e-02,6.587021924081e-02,1.503402273953e+00,4.500000000000e-02,1.739002965940e-04,7.500000000000e-01,-1.809053983042e+00,7.500000000000e-01,-2.241626587737e+00,4.753890324624e-02,7.500000000000e-01,1.158038095921e-01,4.072183047395e-02,1.126146120969e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.140179043234e-02,-5.314776696211e-02,-4.674439285608e-02,1.005382468192e-01,1.665858356852e-01,8.040416025247e-02,-8.618167543271e-02
9231,-2.397355121054e+00,7.500000000000e-01,-2.241626587737e+00,4.940399202398e-02,-1.457257893452e-02,4.319276118418e-02,1.504632847097e+00,4.500000000000e-02,1.539692266662e-04,7.500000000000e-01,-2.397355121054e+00,7.500000000000e-01,-2.241626587737e+00,4.753890324624e-02,7.500000000000e-01,1.391766121751e-01,6.060857420681e-03,9.295781165784e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.977262015112e-02,-2.063343635520e-02,-4.976505047367e-02,1.046968111896e-01,1.674754254135e-01,6.722149286814e-02,-1.002539325453e-01
9232,-1.921821029046e+00,1.071428571429e-01,-1.867736906067e+00,-1.988437673691e-02,-2.459599804244e-04,4.977584496592e-02,1.502730176331e+00,4.392857142857e-02,6.024879428600e-04,1.071428571429e-01,-1.921821029046e+00,1.071428571429e-01,-1.867736906067e+00,3.027864110277e-02,1.071428571429e-01,1.146173045017e-01,6.996423358894e-03,1.284682243595e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.345016812386e-01,-7.242383339318e-03,-7.869237939358e-02,1.559988620057e-01,1.723083314908e-01,5.360115368719e-02,-1.187071778036e-01
9233,-2.284588075050e+00,1.071428571429e-01,-1.867736906067e+00,-7.463310378359e-03,1.338831898337e-03,4.734625143203e-02,1.503980957847e+00,4.392857142857e-02,5.390537782496e-04,1.071428571429e-01,-2.284588075050e+00,1.071428571429e-01,-1.867736906067e+00,3.027864110277e-02,1.071428571429e-01,1.307630135328e-01,1.068916215161e-02,1.131629960269e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.382263239111e-01,-9.350330253275e-03,-6.581674459489e-02,1.533811890908e-01,1.732601730504e-01,4.794956722767e-02,-1.253106058227e-01
9234,-1.921821029046e+00,3.214285714286e-01,-1.867736906067e+00,-1.196972266057e-02,-6.765415811692e-03,7.705474125014e-02,1.502639410237e+00,4.500000000000e-02,3.302674848710e-04,3.214285714286e-01,-1.921821029046e+00,3.214285714286e-01,-1.867736906067e+00,3.027864110277e-02,3.214285714286e-01,1.295037506670e-01,1.922346929759e-02,1.238421147127e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.414734733276e-01,-2.598888510928e-02,-4.678737346255e-02,1.512587984883e-01,1.802155170488e-01,7.827182290456e-02,-1.019436941443e-01
9235,-2.284588075050e+00,3.214285714286e-01,-1.867736906067e+00,4.058772454860e-03,2.016515159928e-03,6.718413368445e-02,1.503905524621e+00,4.500000000000e-02,3.078403799599e-04,3.214285714286e-01,-2.284588075050e+00,3.214285714286e-01,-1.867736906067e+00,3.027864110277e-02,3.214285714286e-01,1.395338170291e-01,1.857651689668e-02,1.145482322983e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.354750445743e-01,-1.656000173676e-02,-4.736409861382e-02,1.444682636340e-01,1.814829760539e-01,6.733682340414e-02,-1.141461526498e-01
9236,-1.921821029046e+00,5.357142857143e-01,-1.867736906067e+00,3.541250712007e-02,-4.730427742863e-03,7.655541300079e-02,1.502591051419e+00,4.500000000000e-02,3.133458215719e-04,5.357142857143e-01,-1.921821029046e+00,5.357142857143e-01,-1.867736906067e+00,3.027864110277e-02,5.357142857143e-01,1.296546359304e-01,3.161647339341e-02,1.101521727304e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-9.424212881038e-02,-3.634690113628e-02,-3.359675972961e-02,1.064491349390e-01,1.730416919858e-01,8.448167769925e-02,-8.856001428658e-02
9237,-2.284588075050e+00,5.357142857143e-01,-1.867736906067e+00,4.562728933515e-02,1.908812728592e-03,6.550422526310e-02,1.503613042678e+00,4.500000000000e-02,2.655808148247e-04,5.357142857143e-01,-2.284588075050e+00,5.357142857143e-01,-1.867736906067e+00,3.027864110277e-02,5.357142857143e-01,1.394115819275e-01,2.057148917830e-02,9.936690692676e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-9.378429259233e-02,-1.866267644971e-02,-3.386268166366e-02,1.014419550224e-01,1.724313125123e-01,7.985171648390e-02,-9.257959602843e-02
9238,-1.921821029046e+00,7.500000000000e-01,-1.867736906067e+00,5.299775505499e-02,-4.862838561994e-03,6.943111244729e-02,1.502356136827e+00,4.500000000000e-02,1.347185529090e-04,7.500000000000e-01,-1.921821029046e+00,7.500000000000e-01,-1.867736906067e+00,3.027864110277e-02,7.500000000000e-01,1.252323314002e-01,4.462547098397e-02,1.007841939515e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.223457634517e-02,-4.948830954596e-02,-3.135308150423e-02,9.300506718074e-02,1.668293236782e-01,8.748193308002e-02,-7.934739059815e-02
9239,-2.284588075050e+00,7.500000000000e-01,-1.867736906067e+00,5.599892458368e-02,-3.868416578360e-03,5.534500498999e-02,1.503193281541e+00,4.500000000000e-02,1.458698093501e-04,7.500000000000e-01,-2.284588075050e+00,7.500000000000e-01,-1.867736906067e+00,3.027864110277e-02,7.500000000000e-01,1.402453554845e-01,2.903671831672e-02,8.587561974413e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.424643090081e-02,-3.290513489508e-02,-3.053061475415e-02,9.545851171716e-02,1.669925531634e-01,7.882838180943e-02,-8.816417135392e-02
9240,-1.809695456341e+00,1.123933940027e+00,-2.241764481432e+00,4.504949057912e-02,-1.521407833382e-02,6.028965500277e-02,1.502743707327e+00,4.500000000000e-02,1.276817285113e-04,1.123934131542e+00,-1.809695456341e+00,1.123933940027e+00,-2.241764481432e+00,1.185795862605e-01,1.123934131542e+00,1.146006046323e-01,6.775419954640e-02,9.702657228374e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.955111405315e-02,-8.296827788022e-02,-3.673691728097e-02,1.143271345384e-01,1.647364133013e-01,7.678389988362e-02,-8.795251341770e-02
9241,-2.398182995871e+00,1.103026560989e+00,-2.241954517143e+00,4.757902166739e-02,-2.111193551515e-02,3.355292887769e-02,1.503732408798e+00,4.500000000000e-02,1.333134839455e-04,1.103026920416e+00,-2.398182995871e+00,1.103026560989e+00,-2.241954517143e+00,1.087154411100e-01,1.103026920416e+00,1.200630143048e-01,1.877407285406e-02,7.414282884776e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.248399263739e-02,-3.988600836921e-02,-4.058989997006e-02,9.215401690575e-02,1.423543195166e-01,6.192960649232e-02,-8.042471302426e-02
9242,-1.810962366234e+00,1.650846329041e+00,-2.242036742966e+00,4.285460651662e-02,-2.032701162344e-02,4.690578762433e-02,1.501197963424e+00,4.500000000000e-02,1.466988161606e-04,1.650847483041e+00,-1.810962366234e+00,1.650846329041e+00,-2.242036742966e+00,1.160092671677e-01,1.650847483041e+00,6.301833443749e-02,8.715017486310e-02,5.404154604459e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.016372792087e-02,-1.074771864865e-01,-7.135758420263e-03,1.095848556460e-01,1.203617553579e-01,6.670725308309e-02,-5.365450227480e-02
9243,-2.399818048760e+00,1.588646876379e+00,-2.242602099208e+00,4.193762594870e-02,-3.078807244514e-02,1.556256429860e-02,1.502390323709e+00,4.500000000000e-02,1.508126624542e-04,1.588649085061e+00,-2.399818048760e+00,1.588646876379e+00,-2.242602099208e+00,1.052628015882e-01,1.588649085061e+00,6.395503705660e-02,2.232724929854e-02,4.566567290788e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-2.201741110791e-02,-5.311532174368e-02,-3.010310860928e-02,6.490147104474e-02,8.169520492832e-02,5.430343711634e-02,-2.739176781198e-02
9244,-1.812197603743e+00,2.164585908564e+00,-2.242302044812e+00,3.955812373461e-02,-2.642214418489e-02,2.946999981265e-02,1.499416908477e+00,4.500000000000e-02,1.793286386056e-04,1.690471279727e+00,-1.812197603743e+00,2.164585908564e+00,-2.242302044812e+00,1.134822402281e-01,1.690471279727e+00,1.045670041889e-02,8.427125908408e-02,3.923847495085e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.910142331572e-02,-1.106934032690e-01,2.554615231756e-02,1.172711740561e-01,8.500814237725e-02,5.595941159168e-02,-2.904873078557e-02
9245,-2.401412225691e+00,2.062126684100e+00,-2.243233338571e+00,3.270093436778e-02,-4.414444793257e-02,-6.110755106787e-03,1.501053455808e+00,4.500000000000e-02,1.748531690640e-04,1.458332121748e+00,-2.401412225691e+00,2.062126684100e+00,-2.243233338571e+00,1.019344931520e-01,1.458332121748e+00,6.920839031463e-04,1.385715727612e-02,-5.070335754796e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.200885046464e-02,-5.800160520869e-02,-5.603721531307e-03,6.648424181603e-02,1.388369082596e-02,5.527589637240e-02,4.139220554644e-02
9246,-1.813401960885e+00,2.665481998217e+00,-2.242560568524e+00,3.302779867691e-02,-3.489723409319e-02,5.337927920563e-03,1.497770646000e+00,4.500000000000e-02,2.064280305604e-04,1.337457315825e+00,-1.813401960885e+00,2.665481998217e+00,-2.242560568524e+00,1.109985702553e-01,1.337457315825e+00,-3.183177375092e-02,5.448004967600e-02,-4.066426423863e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.485957242783e-02,-8.937728376919e-02,4.600219215920e-02,1.196296981227e-01,7.506610432744e-02,4.834403693614e-02,-2.672206739130e-02
9247,-2.402966548769e+00,2.523769496276e+00,-2.243848651362e+00,2.204765685150e-02,-5.959086204450e-02,-3.060342463374e-02,1.499991146563e+00,4.500000000000e-02,1.925943837973e-04,1.153259824736e+00,-2.402966548769e+00,2.523769496276e+00,-2.243848651362e+00,9.872540256279e-02,1.153259824736e+00,-4.821658595162e-02,-1.778762583786e-02,-4.628090143793e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.026424280312e-02,-4.180323620664e-02,1.567747680419e-02,8.324876967853e-02,6.916039785661e-02,7.052474467278e-02,1.364346816166e-03
9248,-1.814576209850e+00,3.153855685260e+00,-2.242812490745e+00,1.327899760670e-02,-5.308404596877e-02,-3.105884184443e-02,1.496449727132e+00,4.500000000000e-02,3.237855206228e-04,9.864157730159e-01,-1.814576209850e+00,3.153855685260e+00,-2.242812490745e+00,1.085582555561e-01,9.864157730159e-01,-5.655336095065e-02,-8.753679996666e-04,-6.474855454318e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.983235855734e-02,-5.220867796910e-02,3.368971269875e-02,9.347353154068e-02,8.597339250827e-02,6.291978520760e-02,-2.305360730067e-02
9249,-2.404482014522e+00,2.973871237807e+00,-2.244448442934e+00,6.203481313592e-03,-7.794793849689e-02,-6.131151386670e-02,1.499211095986e+00,4.500000000000e-02,2.197451645247e-04,9.161450556357e-01,-2.404482014522e+00,2.973871237807e+00,-2.244448442934e+00,9.563065296932e-02,9.161450556357e-01,-7.336995328336e-02,-4.633366703469e-02,-7.635164173920e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.957343459695e-02,-3.161427146220e-02,1.504012787251e-02,8.693445289448e-02,1.155834414696e-01,9.936531602601e-02,-1.621812544358e-02
9250,-1.815721103503e+00,3.630020030269e+00,-2.243057983348e+00,-6.232991161347e-03,-1.004028872933e-01,-6.870693037070e-02,1.495284746555e+00,4.500000000000e-02,3.501532829071e-04,6.443869123714e-01,-1.815721103503e+00,3.630020030269e+00,-2.243057983348e+00,1.061612331504e-01,6.443869123714e-01,-7.069756706577e-02,-6.293412004816e-02,-1.054200069650e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.446457590442e-02,-3.746876724516e-02,3.671307659434e-02,8.311101045247e-02,1.416764882532e-01,1.218204918584e-01,-1.985599639484e-02
9251,-2.405959594542e+00,3.412720435932e+00,-2.245033108154e+00,-7.012570545651e-03,-1.113439752374e-01,-9.120162737367e-02,1.497736137171e+00,4.500000000000e-02,3.003323038202e-04,6.136416469350e-01,-2.405959594542e+00,3.412720435932e+00,-2.245033108154e+00,9.264559169101e-02,6.136416469350e-01,-9.174058282461e-02,-1.048052999846e-01,-1.211717690720e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.472801227896e-02,-6.538675252750e-03,2.997014169828e-02,9.010993137396e-02,1.846160422658e-01,1.440985558669e-01,-4.051748639892e-02
9252,-1.816837375891e+00,4.094280266785e+00,-2.243297213563e+00,-3.343975762768e-02,-7.336532746620e-02,-1.695038823566e-01,1.501398954709e+00,4.500000000000e-02,9.765377783936e-04,2.291924552024e-01,-1.816837375891e+00,4.094280266785e+00,-2.243297213563e+00,1.038073838037e-01,2.291924552024e-01,-9.795665818081e-02,-1.660972037353e-01,-2.597017009318e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.451690055313e-02,9.273187626905e-02,9.019781857521e-02,1.445589077473e-01,3.234636941567e-01,1.877025700367e-01,-1.357611241200e-01
9253,-2.407400236139e+00,3.840598404226e+00,-2.245603031672e+00,-3.643541827349e-02,-9.319107654653e-02,-1.525699306387e-01,1.500757422752e+00,4.500000000000e-02,1.127489740951e-03,2.112322803264e-01,-2.407400236139e+00,3.840598404226e+00,-2.245603031672e+00,8.976577881327e-02,2.112322803264e-01,-1.094044412462e-01,-1.771117374319e-01,-2.249009806656e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.296902297266e-02,8.392066088540e-02,7.233105002694e-02,1.326609830923e-01,3.064610095997e-01,1.824546524147e-01,-1.240063571851e-01
9254,-1.921875040524e+00,1.133575840075e+00,-1.867874718216e+00,5.224156437665e-02,-4.057703174900e-03,6.101875777487e-02,1.501664471590e+00,4.500000000000e-02,1.057043313938e-04,1.133575849739e+00,-1.921875040524e+00,1.133575840075e+00,-1.867874718216e+00,7.821763088150e-02,1.133575849739e+00,1.129774531074e-01,7.467695370371e-02,7.866212129656e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.073588873077e-02,-7.873465687861e-02,-1.764336352169e-02,1.009914979098e-01,1.566150747916e-01,8.042968857308e-02,-7.618538621853e-02
9255,-2.284828488045e+00,1.121128388422e+00,-1.868064753927e+00,5.389906312225e-02,-6.130598627146e-03,4.307796576998e-02,1.502257771178e+00,4.500000000000e-02,1.408774644893e-04,1.121128462135e+00,-2.284828488045e+00,1.121128388422e+00,-1.868064753927e+00,7.475710271917e-02,1.121128462135e+00,1.199273946137e-01,5.339978721040e-02,6.366296037911e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.602833149146e-02,-5.953038583754e-02,-2.058499460913e-02,9.125431168209e-02,1.459009587946e-01,6.927051594916e-02,-7.663044284543e-02
9256,-1.921981713571e+00,1.679530981697e+00,-1.868146661670e+00,4.965549539440e-02,-2.183322737816e-03,4.524412649254e-02,1.500086711100e+00,4.500000000000e-02,1.233493590643e-04,1.679531039368e+00,-1.921981713571e+00,1.679530981697e+00,-1.868146661670e+00,7.645012390971e-02,1.679531039368e+00,6.657006817596e-02,9.997613759927e-02,3.912549176163e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.691457278155e-02,-1.021594603371e-01,6.118634730915e-03,1.037308816106e-01,1.263234189365e-01,6.721209789252e-02,-5.911132104399e-02
9257,-2.285303304089e+00,1.642499813015e+00,-1.868712017911e+00,4.976351243993e-02,-7.618800393080e-03,2.495005506244e-02,1.500669505685e+00,4.500000000000e-02,1.644659449438e-04,1.642500258189e+00,-2.285303304089e+00,1.642499813015e+00,-1.868712017911e+00,7.318511183501e-02,1.642500258189e+00,6.445025734169e-02,6.746589501482e-02,3.535226028888e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.468674490177e-02,-7.508469540790e-02,-1.040220522644e-02,7.721151360957e-02,9.977607413150e-02,5.618681818191e-02,-4.358925594959e-02
9258,-1.922085720881e+00,2.211837245021e+00,-1.868411347087e+00,4.561696172810e-02,-6.584450323310e-04,2.658504824532e-02,1.498231342510e+00,4.500000000000e-02,1.437134590947e-04,1.808722707956e+00,-1.922085720881e+00,2.211837245021e+00,-1.868411347087e+00,7.471778292588e-02,1.808722707956e+00,1.118302853173e-02,9.367353438997e-02,-1.242135404624e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.443393319637e-02,-9.433197942230e-02,2.782718364995e-02,1.042044636615e-01,9.434688162634e-02,5.280251449855e-02,-4.154436712779e-02
9259,-2.285766250820e+00,2.150836952225e+00,-1.869342640846e+00,4.289957959144e-02,-1.267931663189e-02,5.816689998288e-03,1.498999203447e+00,4.500000000000e-02,2.139877162804e-04,1.636433123934e+00,-2.285766250820e+00,2.150836952225e+00,-1.869342640846e+00,7.163675725390e-02,1.636433123934e+00,2.544162557846e-03,5.626905983025e-02,-2.009196175740e-04,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.035541703360e-02,-6.894837646214e-02,6.017609615861e-03,8.011647724538e-02,5.632690499215e-02,4.511067370269e-02,-1.121623128946e-02
9260,-1.922187129722e+00,2.730835851365e+00,-1.868668978607e+00,3.314148476059e-02,-6.450879215875e-03,1.542144652196e-03,1.496367095158e+00,4.500000000000e-02,1.732494868564e-04,1.436046714776e+00,-1.922187129722e+00,2.730835851365e+00,-1.868668978607e+00,7.302015731715e-02,1.436046714776e+00,-3.294553168654e-02,6.526828371494e-02,-3.758608642916e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.608701644713e-02,-7.171916293082e-02,3.912823108135e-02,1.050816375107e-01,8.220748633953e-02,3.379866957326e-02,-4.840881676626e-02
9261,-2.286217625598e+00,2.646465662576e+00,-1.869957061444e+00,2.678246530526e-02,-3.660004166302e-02,-2.191558287118e-02,1.497430887160e+00,4.500000000000e-02,2.784058502469e-04,1.335750113816e+00,-2.286217625598e+00,2.646465662576e+00,-1.869957061444e+00,7.011229251432e-02,1.335750113816e+00,-4.451373712326e-02,2.926547252915e-02,-4.431715259027e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.129620242852e-02,-6.586551419217e-02,2.240156971909e-02,9.961548457147e-02,6.929610875614e-02,5.037019227823e-02,-1.892591647791e-02
