x_cg,y_cg,u_dns,v_dns,yw,nut,u_baseline,v_baseline,map_dist
4.625000000001e-01,6.249999999988e-02,8.726500000000e-03,5.350300000000e-02,8.003905296776e-02,1.060571175682e-05,1.233246504932e-02,5.857496616713e-02,1.229867107641e-03
4.625000000001e-01,1.374999999997e-01,1.381760000000e-02,5.194320000000e-02,1.463087488837e-01,6.592262317441e-06,1.864414844548e-02,5.645438866063e-02,1.064222720976e-03
4.625000000001e-01,1.624999999996e-01,1.583920000000e-02,5.116490000000e-02,1.700183813588e-01,8.881099671962e-06,2.037748320377e-02,5.525185526669e-02,2.312321615055e-03
4.625000000001e-01,1.874999999995e-01,1.771710000000e-02,5.023890000000e-02,1.940521837028e-01,1.165091124094e-05,2.189411973243e-02,5.374743747408e-02,2.183695320240e-03
4.625000000001e-01,2.124999999994e-01,1.930860000000e-02,4.927160000000e-02,2.183031149566e-01,1.444304831100e-05,2.316743635409e-02,5.192422762937e-02,1.859333011628e-03
4.625000000001e-01,2.374999999994e-01,2.134920000000e-02,4.774780000000e-02,2.427060979862e-01,1.709998150684e-05,2.416726452650e-02,4.977280598525e-02,2.925460519848e-03
4.625000000001e-01,2.624999999994e-01,2.296980000000e-02,4.626630000000e-02,2.672194790798e-01,1.955949211150e-05,2.486530673211e-02,4.729298701433e-02,3.284757678073e-03
4.625000000001e-01,2.874999999994e-01,2.414630000000e-02,4.499950000000e-02,2.918154382476e-01,2.177393807940e-05,2.523916787982e-02,4.449594564079e-02,1.930518388414e-03
4.625000000001e-01,3.124999999995e-01,2.558110000000e-02,4.304640000000e-02,3.164747225288e-01,2.368188346039e-05,2.527613477857e-02,4.140626140214e-02,2.442901809726e-03
4.625000000001e-01,3.374999999996e-01,2.641010000000e-02,4.123120000000e-02,3.411836015985e-01,2.519596480027e-05,2.497778321255e-02,3.806463923236e-02,1.085224055206e-03
4.625000000001e-01,4.374999999998e-01,2.097980000000e-02,2.562820000000e-02,4.403478738450e-01,2.446284571030e-05,2.124778623449e-02,2.379937794195e-02,3.975742697734e-03
4.625000000001e-01,4.624999999999e-01,1.611030000000e-02,1.842110000000e-02,4.625000000001e-01,2.202621639533e-05,2.007111398664e-02,2.062628494314e-02,1.346503341984e-03
4.625000000001e-01,4.875000000000e-01,1.321570000000e-02,1.410090000000e-02,4.625000000001e-01,1.892815012495e-05,1.894318205003e-02,1.786710602230e-02,3.646861835825e-03
4.625000000001e-01,7.125000000000e-01,1.638420000000e-03,1.262580000000e-03,2.875000000000e-01,8.263600553402e-06,2.260765143126e-03,5.696811732260e-03,3.558957888176e-03
4.625000000001e-01,7.375000000000e-01,7.247380000000e-04,9.117610000000e-04,2.625000000000e-01,8.817478036127e-06,-9.438739660081e-04,4.570425635534e-03,1.799520213757e-03
4.625000000001e-01,8.749999999982e-02,1.039780000000e-02,5.297450000000e-02,1.007782218535e-01,7.533214621175e-06,1.459962427077e-02,5.806551791992e-02,1.271461662838e-03
4.625000000001e-01,1.124999999997e-01,1.208660000000e-02,5.248040000000e-02,1.231107225222e-01,5.875168612348e-06,1.671299431446e-02,5.738004329748e-02,1.346810305960e-03
4.625000000001e-01,3.624999999996e-01,2.673060000000e-02,3.880340000000e-02,3.659320292072e-01,2.619235113920e-05,2.436575824649e-02,3.453212083981e-02,1.165321950992e-03
4.625000000001e-01,4.124999999998e-01,2.356910000000e-02,2.995380000000e-02,4.155192534646e-01,2.597109275273e-05,2.241684185062e-02,2.727099673056e-02,2.509735294977e-03
4.625000000001e-01,3.874999999997e-01,2.603640000000e-02,3.525090000000e-02,3.907124902019e-01,2.650884705709e-05,2.348732206290e-02,3.089551936738e-02,1.078467894699e-03
4.875000000000e-01,-3.875000000000e-01,-7.291470000000e-05,5.003490000000e-02,1.250000000004e-02,5.406430917683e-05,-1.449323572351e-03,4.891303545746e-02,3.194999999699e-04
4.875000000000e-01,-3.625000000001e-01,-1.266030000000e-04,5.012300000000e-02,1.250000000003e-02,5.208971842305e-05,-1.734064567027e-03,4.756075094138e-02,3.194999999699e-04
4.875000000000e-01,-3.375000000002e-01,-1.389530000000e-04,5.019810000000e-02,1.250000000003e-02,5.123828193220e-05,-1.603896558268e-03,4.584940448237e-02,3.194999999699e-04
4.875000000000e-01,-3.125000000002e-01,-1.342670000000e-04,5.026180000000e-02,1.250000000002e-02,5.050815766427e-05,-1.414603841348e-03,4.412656662161e-02,3.194999999799e-04
4.875000000000e-01,-2.875000000003e-01,-1.229170000000e-04,5.031810000000e-02,1.250000000002e-02,4.982737248003e-05,-1.215695393133e-03,4.256168688743e-02,3.194999999799e-04
4.875000000000e-01,-2.625000000003e-01,-1.084970000000e-04,5.037330000000e-02,1.250000000002e-02,4.920704713245e-05,-1.009154245030e-03,4.117141547637e-02,3.194999999799e-04
4.875000000000e-01,-2.375000000004e-01,-9.199680000000e-05,5.043330000000e-02,1.250000000001e-02,4.865949520204e-05,-8.056240693064e-04,3.994699301742e-02,3.194999999899e-04
4.875000000000e-01,-2.125000000004e-01,-7.270110000000e-05,5.050520000000e-02,1.250000000001e-02,4.819365372033e-05,-6.123324115996e-04,3.889165262223e-02,3.194999999899e-04
4.875000000000e-01,-1.875000000005e-01,-4.856290000000e-05,5.059880000000e-02,1.250000000000e-02,4.782285720512e-05,-4.271760154650e-04,3.801603549712e-02,3.194999999999e-04
4.875000000000e-01,-1.625000000004e-01,-1.598560000000e-05,5.072740000000e-02,1.250000000000e-02,4.756479542336e-05,-2.400995576016e-04,3.733626822538e-02,3.194999999999e-04
4.875000000000e-01,-1.375000000003e-01,2.983660000000e-05,5.091050000000e-02,1.250000000000e-02,4.743663296946e-05,-2.823130885988e-05,3.687855442617e-02,3.194999999999e-04
4.875000000000e-01,-1.125000000003e-01,9.804770000000e-05,5.117850000000e-02,1.249999999999e-02,4.749258913481e-05,2.604036596772e-04,3.668890341292e-02,3.195000000099e-04
4.875000000000e-01,-8.750000000022e-02,2.008720000000e-04,5.157740000000e-02,1.249999999999e-02,4.783862939144e-05,6.653066975560e-04,3.695804065846e-02,3.195000000099e-04
4.875000000000e-01,-6.250000000016e-02,3.715070000000e-04,5.219500000000e-02,1.249999999999e-02,4.854562859654e-05,1.217940902424e-03,3.779889658801e-02,3.195000000099e-04
4.875000000000e-01,-3.750000000009e-02,6.972170000000e-04,5.317540000000e-02,1.249999999998e-02,4.951690097275e-05,2.054941124135e-03,3.945778927938e-02,3.195000000199e-04
4.875000000000e-01,-1.250000000003e-02,1.527650000000e-03,5.485840000000e-02,1.249999999998e-02,5.016483388029e-05,3.812676352581e-03,4.233346724841e-02,3.195000000199e-04
4.875000000000e-01,5.125000000000e-01,1.385650000000e-02,1.342380000000e-02,4.875000000000e-01,1.763488790204e-05,2.021189407405e-02,1.918123445413e-02,4.518412332206e-04
4.875000000000e-01,5.374999999999e-01,1.112490000000e-02,9.792750000000e-03,4.625000000001e-01,1.485530148356e-05,1.869713752185e-02,1.684657206056e-02,1.109977139295e-03
4.875000000000e-01,5.624999999998e-01,8.973850000000e-03,6.884450000000e-03,4.375000000002e-01,1.224223123750e-05,1.712760429254e-02,1.488545071444e-02,3.195000000199e-04
4.875000000000e-01,5.874999999998e-01,7.642910000000e-03,5.327570000000e-03,4.125000000002e-01,1.012032569488e-05,1.542921922141e-02,1.323627114711e-02,3.195000000199e-04
4.875000000000e-01,6.124999999999e-01,6.603570000000e-03,4.281360000000e-03,3.875000000002e-01,8.683599177726e-06,1.353000269087e-02,1.181859099537e-02,3.195000000199e-04
4.875000000000e-01,6.374999999999e-01,5.568950000000e-03,3.439640000000e-03,3.625000000001e-01,8.009339732775e-06,1.137190781151e-02,1.055626481297e-02,3.195000000199e-04
4.875000000000e-01,6.624999999999e-01,4.403410000000e-03,2.661190000000e-03,3.375000000001e-01,7.953929444405e-06,8.936174511568e-03,9.385129336133e-03,1.109977139477e-03
4.875000000000e-01,6.875000000000e-01,3.351350000000e-03,2.058370000000e-03,3.125000000000e-01,8.237394819484e-06,6.237055658955e-03,8.263287091015e-03,4.518412331711e-04
4.875000000000e-01,7.125000000000e-01,2.085450000000e-03,1.445590000000e-03,2.875000000000e-01,8.759085543447e-06,3.320420507267e-03,7.181010641480e-03,3.411494174114e-03
4.875000000000e-01,7.375000000000e-01,1.132100000000e-03,1.069610000000e-03,2.625000000000e-01,9.385394409747e-06,1.876891905032e-04,6.083496322815e-03,1.486736106350e-03
4.875000000000e-01,7.624999999999e-01,-3.126350000000e-04,6.105040000000e-04,2.375000000001e-01,9.613634772202e-06,-3.150515557172e-03,4.933334762678e-03,1.603649743675e-03
4.875000000000e-01,7.874999999998e-01,-1.786530000000e-03,2.476880000000e-04,2.125000000002e-01,9.466165281583e-06,-6.549357027504e-03,3.890969609236e-03,2.178061179303e-03
4.875000000000e-01,8.124999999998e-01,-3.295660000000e-03,-4.498620000000e-05,1.875000000002e-01,9.409366962641e-06,-1.002919548363e-02,2.953122174360e-03,6.013904723191e-04
4.875000000000e-01,8.374999999998e-01,-4.826350000000e-03,-2.752880000000e-04,1.625000000002e-01,9.397020043006e-06,-1.359732275394e-02,2.115579702338e-03,3.185065344522e-03
4.875000000000e-01,8.624999999998e-01,-6.867730000000e-03,-4.920320000000e-04,1.375000000002e-01,9.307943142325e-06,-1.719024934753e-02,1.371929895121e-03,2.620053529821e-03
4.875000000000e-01,8.874999999998e-01,-9.330690000000e-03,-6.233920000000e-04,1.125000000002e-01,9.053742136585e-06,-2.071790194606e-02,6.980326394826e-04,4.298098418027e-04
4.875000000000e-01,9.124999999999e-01,-1.155550000000e-02,-6.316640000000e-04,8.750000000014e-02,8.398066830782e-06,-2.406444475423e-02,1.158808957665e-04,8.184390629740e-04
4.875000000000e-01,9.374999999999e-01,-1.383900000000e-02,-5.535300000000e-04,6.250000000007e-02,5.487955500238e-06,-2.700632613761e-02,-4.531031994842e-04,1.449646939712e-03
4.875000000000e-01,9.625000000000e-01,-1.627140000000e-02,-3.833080000000e-04,3.750000000001e-02,1.165920484296e-05,-2.835828704594e-02,-5.677576848639e-04,3.525354592232e-04
4.875000000000e-01,9.875000000000e-01,-1.843200000000e-02,-1.480840000000e-04,1.250000000000e-02,2.578514220726e-05,-2.057612762690e-02,-7.631876747639e-04,3.466561697312e-04
4.875000000000e-01,1.249999999997e-02,4.367500000000e-03,5.649770000000e-02,2.795084971871e-02,6.543428657973e-05,8.188997489024e-03,4.513110972183e-02,4.243028281767e-04
4.875000000000e-01,3.749999999993e-02,7.311080000000e-03,5.605620000000e-02,4.506939094323e-02,5.428703552935e-05,1.055006217197e-02,4.649032652915e-02,1.079466284728e-03
4.875000000000e-01,6.249999999988e-02,9.359530000000e-03,5.503990000000e-02,6.731456008906e-02,4.281012258026e-05,1.271871933196e-02,4.811535141991e-02,6.961927553935e-04
4.875000000000e-01,8.749999999982e-02,1.083790000000e-02,5.446840000000e-02,9.100137361582e-02,3.270549526088e-05,1.492432586465e-02,4.972008217399e-02,7.672848299496e-04
4.875000000000e-01,1.124999999997e-01,1.248520000000e-02,5.415220000000e-02,1.152443057159e-01,2.415074468398e-05,1.712243654271e-02,5.099109862954e-02,8.865716273617e-04
4.875000000000e-01,1.374999999997e-01,1.435420000000e-02,5.377830000000e-02,1.397542485934e-01,1.682764967539e-05,1.926012626526e-02,5.182584382521e-02,3.235448192235e-04
4.875000000000e-01,1.624999999996e-01,1.661340000000e-02,5.307240000000e-02,1.644118304742e-01,1.073229959286e-05,2.128565794904e-02,5.218730940804e-02,2.078206558948e-03
4.875000000000e-01,1.874999999995e-01,1.872060000000e-02,5.212340000000e-02,1.891593243798e-01,6.567622524863e-06,2.314100381947e-02,5.204846619787e-02,1.934072517214e-03
4.875000000000e-01,2.124999999994e-01,2.049590000000e-02,5.107910000000e-02,2.139655346073e-01,6.265359529357e-06,2.477174200446e-02,5.139657526534e-02,1.558598889495e-03
4.875000000000e-01,2.374999999994e-01,2.273350000000e-02,4.939390000000e-02,2.388121646812e-01,9.002024170571e-06,2.613179639712e-02,5.024482561620e-02,2.744162987760e-03
4.875000000000e-01,2.624999999994e-01,2.447700000000e-02,4.774800000000e-02,2.636877888710e-01,1.226670416082e-05,2.718199708546e-02,4.862655478179e-02,3.124379018920e-03
4.875000000000e-01,2.874999999994e-01,2.572720000000e-02,4.635270000000e-02,2.885849095148e-01,1.530411317771e-05,2.788955266379e-02,4.658137858485e-02,1.642867157809e-03
4.875000000000e-01,3.124999999995e-01,2.727250000000e-02,4.428320000000e-02,3.134984050991e-01,1.796068185237e-05,2.823015231842e-02,4.415078999380e-02,2.222584194619e-03
4.875000000000e-01,3.374999999996e-01,2.829570000000e-02,4.257190000000e-02,3.384246592666e-01,2.018743520549e-05,2.819142298219e-02,4.138102925358e-02,3.870691155345e-04
4.875000000000e-01,3.624999999996e-01,2.907520000000e-02,4.061010000000e-02,3.633610463433e-01,2.193258156847e-05,2.777717199683e-02,3.832743781091e-02,5.745315480188e-04
4.875000000000e-01,3.874999999997e-01,2.928720000000e-02,3.806420000000e-02,3.883056141749e-01,2.311316410645e-05,2.701226272988e-02,3.505955133826e-02,3.677013055755e-04
4.875000000000e-01,4.124999999998e-01,2.821780000000e-02,3.426810000000e-02,4.132568813702e-01,2.361439029663e-05,2.594618896123e-02,3.166618781744e-02,2.295840260353e-03
4.875000000000e-01,4.374999999998e-01,2.625600000000e-02,3.063030000000e-02,4.382137035738e-01,2.331683129920e-05,2.465187541673e-02,2.825772739734e-02,3.844299838564e-03
4.875000000000e-01,4.624999999999e-01,2.170020000000e-02,2.396440000000e-02,4.631751828411e-01,2.215418539912e-05,2.321594147229e-02,2.496089563408e-02,8.861052421570e-04
4.875000000000e-01,4.875000000000e-01,1.810990000000e-02,1.913310000000e-02,4.875000000000e-01,2.018553453838e-05,2.171909163971e-02,2.190215263409e-02,3.503100412464e-03
5.125000000000e-01,5.125000000000e-01,1.939890000000e-02,1.841620000000e-02,4.875000000000e-01,1.847235627712e-05,2.291633985460e-02,2.262293847204e-02,3.503100412495e-03
5.125000000000e-01,5.374999999999e-01,1.557570000000e-02,1.390580000000e-02,4.625000000001e-01,1.643689584495e-05,2.105296171833e-02,1.999098811053e-02,3.646861835845e-03
5.125000000000e-01,5.624999999998e-01,1.207850000000e-02,9.773110000000e-03,4.375000000002e-01,1.422281003042e-05,1.913775788589e-02,1.767499646519e-02,3.488500000000e-03
5.125000000000e-01,5.874999999998e-01,9.644720000000e-03,7.028430000000e-03,4.125000000002e-01,1.216446624726e-05,1.714055185833e-02,1.567159661280e-02,3.488500000000e-03
5.125000000000e-01,6.124999999999e-01,7.945230000000e-03,5.260070000000e-03,3.875000000002e-01,1.054260567367e-05,1.501098549885e-02,1.394008767595e-02,3.488500000000e-03
5.125000000000e-01,6.374999999999e-01,6.611150000000e-03,4.097540000000e-03,3.625000000001e-01,9.536459837773e-06,1.269560649099e-02,1.242067330689e-02,3.488500000000e-03
5.125000000000e-01,6.624999999999e-01,5.299780000000e-03,3.131550000000e-03,3.375000000001e-01,9.137684996989e-06,1.016191295429e-02,1.104998377588e-02,3.646861835901e-03
5.125000000000e-01,6.875000000000e-01,4.074430000000e-03,2.393010000000e-03,3.125000000000e-01,9.161028380238e-06,7.406194950524e-03,9.775541129278e-03,3.503100412489e-03
5.125000000000e-01,7.125000000000e-01,2.670520000000e-03,1.703790000000e-03,2.875000000000e-01,9.392392018779e-06,4.453981578986e-03,8.566464661205e-03,4.868864806092e-03
5.125000000000e-01,7.375000000000e-01,1.655040000000e-03,1.300150000000e-03,2.625000000000e-01,9.901879041229e-06,1.323267447254e-03,7.410914412476e-03,3.778615652579e-03
5.125000000000e-01,7.624999999999e-01,1.390250000000e-04,8.043410000000e-04,2.375000000001e-01,1.020027021400e-05,-2.058999824111e-03,6.207170415090e-03,3.826126566173e-03
5.125000000000e-01,7.874999999998e-01,-1.389000000000e-03,4.112920000000e-04,2.125000000002e-01,1.013696635151e-05,-5.535741619793e-03,5.117003986899e-03,4.100183227708e-03
5.125000000000e-01,8.124999999998e-01,-2.948280000000e-03,9.807710000000e-05,1.875000000002e-01,1.013482677996e-05,-9.109454468878e-03,4.121884148772e-03,3.525510246785e-03
5.125000000000e-01,8.374999999998e-01,-4.531200000000e-03,-1.495240000000e-04,1.625000000002e-01,1.015539793427e-05,-1.276289462351e-02,3.212530076767e-03,4.712981354606e-03
5.125000000000e-01,8.624999999998e-01,-6.653090000000e-03,-3.906250000000e-04,1.375000000002e-01,1.009102936656e-05,-1.643612767404e-02,2.377846958948e-03,4.351118534252e-03
5.125000000000e-01,8.874999999998e-01,-9.249860000000e-03,-5.563010000000e-04,1.125000000002e-01,9.793408671792e-06,-2.003523499312e-02,1.600144083561e-03,3.500326913318e-03
5.125000000000e-01,9.124999999999e-01,-1.158920000000e-02,-5.818650000000e-04,8.750000000014e-02,9.213355488222e-06,-2.343304261088e-02,8.951412837755e-04,3.568948654687e-03
5.125000000000e-01,9.374999999999e-01,-1.396980000000e-02,-5.186790000000e-04,6.250000000007e-02,6.964361269415e-06,-2.646089864159e-02,1.719870164580e-04,3.764176968449e-03
5.125000000000e-01,9.625000000000e-01,-1.649390000000e-02,-3.646020000000e-04,3.750000000001e-02,1.027521670468e-05,-2.823237607221e-02,-1.917511557275e-04,3.491680576742e-03
5.125000000000e-01,9.875000000000e-01,-1.873410000000e-02,-1.433140000000e-04,1.250000000000e-02,2.594593474520e-05,-2.103584377573e-02,-7.184809485332e-04,3.491091877909e-03
5.125000000000e-01,1.249999999997e-02,-5.991060000000e-03,-3.269820000000e-03,1.249999999997e-02,3.633803980738e-05,1.613565256650e-03,1.311576456870e-02,3.499654967277e-03
5.125000000000e-01,3.749999999993e-02,-1.734670000000e-03,-8.901740000000e-04,3.749999999993e-02,7.688473064740e-05,5.524568957833e-03,2.177085314272e-02,3.637691501468e-03
5.125000000000e-01,6.249999999988e-02,2.044030000000e-03,1.119560000000e-02,6.249999999988e-02,6.321357126214e-05,9.037184225633e-03,2.859302460796e-02,3.542913540104e-03
5.125000000000e-01,8.749999999982e-02,5.251500000000e-03,2.460810000000e-02,8.749999999982e-02,5.128170469625e-05,1.201991637393e-02,3.422654859933e-02,3.557566304408e-03
5.125000000000e-01,1.124999999997e-01,9.349750000000e-03,3.678250000000e-02,1.124999999997e-01,4.079424430685e-05,1.483523671539e-02,3.868025704079e-02,3.585186362022e-03
5.125000000000e-01,1.374999999997e-01,1.345060000000e-02,4.607440000000e-02,1.374999999997e-01,3.154890481164e-05,1.758911713421e-02,4.215159886631e-02,3.488872776418e-03
5.125000000000e-01,1.624999999996e-01,1.721740000000e-02,5.191540000000e-02,1.624999999996e-01,2.338763080963e-05,2.024603677619e-02,4.475619819124e-02,4.048023530273e-03
5.125000000000e-01,1.874999999995e-01,1.975100000000e-02,5.337510000000e-02,1.874999999995e-01,1.618448924061e-05,2.273517812060e-02,4.655051120397e-02,3.975951270052e-03
5.125000000000e-01,2.124999999994e-01,2.197150000000e-02,5.307570000000e-02,2.124999999994e-01,9.990182489535e-06,2.498526441255e-02,4.757609745415e-02,3.807464050825e-03
5.125000000000e-01,2.374999999994e-01,2.476520000000e-02,5.185350000000e-02,2.374999999994e-01,5.457501555569e-06,2.693009202592e-02,4.787793789510e-02,4.426960865354e-03
5.125000000000e-01,2.624999999994e-01,2.667190000000e-02,4.991790000000e-02,2.624999999994e-01,5.121851526478e-06,2.851352044222e-02,4.750377562499e-02,4.672183242752e-03
5.125000000000e-01,2.874999999994e-01,2.789480000000e-02,4.809610000000e-02,2.874999999994e-01,8.179864607780e-06,2.969857761657e-02,4.651501796663e-02,3.842728782805e-03
5.125000000000e-01,3.124999999995e-01,2.945340000000e-02,4.563290000000e-02,3.124999999995e-01,1.154168538753e-05,3.046121110000e-02,4.498520753614e-02,4.124006850401e-03
5.125000000000e-01,3.374999999996e-01,3.055990000000e-02,4.380950000000e-02,3.374999999996e-01,1.452659953628e-05,3.078703125410e-02,4.298622096008e-02,3.495336106898e-03
5.125000000000e-01,3.624999999996e-01,3.146350000000e-02,4.182910000000e-02,3.624999999996e-01,1.701669599905e-05,3.067401606095e-02,4.058817755288e-02,3.521028045849e-03
5.125000000000e-01,3.874999999997e-01,3.210000000000e-02,3.965470000000e-02,3.874999999997e-01,1.896360702263e-05,3.013632092240e-02,3.786414848646e-02,3.493244373088e-03
5.125000000000e-01,4.124999999998e-01,3.220270000000e-02,3.706670000000e-02,4.124999999998e-01,2.030793040444e-05,2.920810504302e-02,3.489546101290e-02,4.163944584291e-03
5.125000000000e-01,4.374999999998e-01,3.152810000000e-02,3.470760000000e-02,4.374999999998e-01,2.097173158069e-05,2.794529468162e-02,3.177618311403e-02,5.181331223612e-03
5.125000000000e-01,4.624999999999e-01,2.815200000000e-02,2.924250000000e-02,4.624999999999e-01,2.088309496982e-05,2.642230885417e-02,2.861428216219e-02,3.585071059291e-03
5.125000000000e-01,4.875000000000e-01,2.464500000000e-02,2.472380000000e-02,4.875000000000e-01,2.002267532167e-05,2.472152107812e-02,2.552619107822e-02,4.933484012317e-03
5.375000000000e-01,5.125000000000e-01,2.378010000000e-02,2.172010000000e-02,4.631751828412e-01,1.821690959217e-05,2.574651417982e-02,2.558481384681e-02,8.861052420708e-04
5.375000000000e-01,5.374999999999e-01,1.937360000000e-02,1.691020000000e-02,4.625000000001e-01,1.704200158805e-05,2.364664891703e-02,2.285818729169e-02,1.346503341899e-03
5.375000000000e-01,8.749999999982e-02,-3.735430000000e-03,1.000150000000e-02,8.749999999982e-02,5.564013226308e-05,5.599971656948e-03,1.892861099596e-02,1.081548894067e-03
5.375000000000e-01,2.374999999994e-01,2.545210000000e-02,5.135900000000e-02,2.374999999994e-01,1.209486527141e-05,2.626025273444e-02,4.335419840657e-02,2.848061183223e-03
5.375000000000e-01,3.124999999995e-01,3.140560000000e-02,4.691470000000e-02,3.124999999995e-01,5.470208198382e-06,3.176027600339e-02,4.402675151108e-02,2.349660082258e-03
5.375000000000e-01,4.374999999998e-01,3.409070000000e-02,3.601020000000e-02,4.374999999998e-01,1.795480630772e-05,3.092544785003e-02,3.420017964829e-02,3.919140626307e-03
5.375000000000e-01,4.624999999999e-01,3.219100000000e-02,3.192130000000e-02,4.624999999999e-01,1.873298917316e-05,2.945999995207e-02,3.135821217129e-02,1.168847509372e-03
5.375000000000e-01,4.875000000000e-01,2.912220000000e-02,2.786480000000e-02,4.625000000000e-01,1.881444368789e-05,2.770705418424e-02,2.845078569758e-02,3.585071059239e-03
5.375000000000e-01,5.624999999998e-01,1.508330000000e-02,1.225920000000e-02,4.375000000002e-01,1.548608104139e-05,2.145023208683e-02,2.034554576212e-02,8.264999999998e-04
5.375000000000e-01,5.874999999998e-01,1.181110000000e-02,8.793670000000e-03,4.125000000002e-01,1.381207939623e-05,1.916828682074e-02,1.808670514172e-02,8.264999999998e-04
5.375000000000e-01,6.124999999999e-01,9.387330000000e-03,6.343090000000e-03,3.875000000002e-01,1.229231581515e-05,1.678439719962e-02,1.608452443571e-02,8.264999999998e-04
5.375000000000e-01,6.374999999999e-01,7.596040000000e-03,4.745640000000e-03,3.625000000001e-01,1.114772835486e-05,1.426611707781e-02,1.431218427781e-02,8.264999999998e-04
5.375000000000e-01,6.624999999999e-01,6.089140000000e-03,3.587450000000e-03,3.375000000001e-01,1.047072557237e-05,1.158414025868e-02,1.272547216823e-02,1.346503342049e-03
5.375000000000e-01,6.875000000000e-01,4.688110000000e-03,2.704240000000e-03,3.125000000000e-01,1.019637233744e-05,8.725673308911e-03,1.127745622947e-02,8.861052420455e-04
5.375000000000e-01,7.125000000000e-01,3.134330000000e-03,1.910250000000e-03,2.875000000000e-01,1.015678705598e-05,5.700058085297e-03,9.931386418557e-03,3.495613608510e-03
5.375000000000e-01,7.375000000000e-01,2.064590000000e-03,1.465550000000e-03,2.625000000000e-01,1.047296970491e-05,2.518772428439e-03,8.677368116118e-03,1.670750205720e-03
5.375000000000e-01,7.624999999999e-01,4.916560000000e-04,9.290350000000e-04,2.375000000001e-01,1.073607553371e-05,-9.232029531977e-04,7.410614199262e-03,1.775588494099e-03
5.375000000000e-01,7.874999999998e-01,-1.084200000000e-03,5.095360000000e-04,2.125000000002e-01,1.070560564786e-05,-4.475078473372e-03,6.266727808647e-03,2.307590193421e-03
5.375000000000e-01,8.124999999998e-01,-2.682670000000e-03,1.789440000000e-04,1.875000000002e-01,1.074552391058e-05,-8.126217087365e-03,5.216237969038e-03,9.709235295239e-04
5.375000000000e-01,8.374999999998e-01,-4.303090000000e-03,-8.191670000000e-05,1.625000000002e-01,1.079836091325e-05,-1.184869225001e-02,4.236616026388e-03,3.275005839515e-03
5.375000000000e-01,8.624999999998e-01,-6.480970000000e-03,-3.369240000000e-04,1.375000000002e-01,1.075748541032e-05,-1.558073219156e-02,3.313214787351e-03,2.728681457978e-03
5.375000000000e-01,8.874999999998e-01,-9.171040000000e-03,-5.193270000000e-04,1.125000000002e-01,1.049921973003e-05,-1.922810101730e-02,2.430921033424e-03,8.750762824448e-04
5.375000000000e-01,9.124999999999e-01,-1.160550000000e-02,-5.560530000000e-04,8.750000000014e-02,9.970804284744e-06,-2.267454545237e-02,1.601708428693e-03,1.118420537986e-03
5.375000000000e-01,9.374999999999e-01,-1.405410000000e-02,-4.991790000000e-04,6.250000000007e-02,8.151091867563e-06,-2.575434174915e-02,7.429399014378e-04,1.637833401113e-03
5.375000000000e-01,9.625000000000e-01,-1.664450000000e-02,-3.539310000000e-04,3.750000000001e-02,9.332524298442e-06,-2.780550469615e-02,1.742916841386e-04,8.398233445176e-04
5.375000000000e-01,9.875000000000e-01,-1.894470000000e-02,-1.402300000000e-04,1.250000000000e-02,2.585838767458e-05,-2.129406068344e-02,-6.671967898366e-04,8.373723783358e-04
5.375000000000e-01,1.249999999997e-02,1.348090000000e-03,-3.863090000000e-03,1.249999999997e-02,1.775660906821e-05,-9.928863434848e-03,-3.170060388413e-03,8.723845998101e-04
5.375000000000e-01,6.249999999988e-02,-7.222770000000e-03,1.525070000000e-03,6.249999999988e-02,5.781731420838e-05,9.816813645778e-04,1.101261920155e-02,1.032330544278e-03
5.375000000000e-01,1.124999999997e-01,5.427880000000e-04,1.669010000000e-02,1.124999999997e-01,4.750410870415e-05,9.640019089858e-03,2.550887149579e-02,1.169201116331e-03
5.375000000000e-01,2.124999999994e-01,2.123370000000e-02,4.826780000000e-02,2.124999999994e-01,1.812889599830e-05,2.352990352001e-02,4.159624271102e-02,1.735007924570e-03
5.375000000000e-01,2.624999999994e-01,2.814220000000e-02,5.083900000000e-02,2.624999999994e-01,6.874542477021e-06,2.857365133686e-02,4.430647570958e-02,3.216017141412e-03
5.375000000000e-01,2.874999999994e-01,2.984920000000e-02,4.967130000000e-02,2.874999999994e-01,3.780889337961e-06,3.041875132486e-02,4.450975390940e-02,1.811086551823e-03
5.375000000000e-01,3.374999999996e-01,3.228160000000e-02,4.456950000000e-02,3.374999999996e-01,8.775450863984e-06,3.258516476827e-02,4.293742438796e-02,8.548944380376e-04
5.375000000000e-01,3.624999999996e-01,3.317180000000e-02,4.242350000000e-02,3.624999999996e-01,1.186369342208e-05,3.289332778347e-02,4.132665067741e-02,9.545200362779e-04
5.375000000000e-01,3.874999999997e-01,3.389730000000e-02,4.026730000000e-02,3.874999999997e-01,1.446708137060e-05,3.269748952097e-02,3.927703513036e-02,8.463015125290e-04
5.375000000000e-01,4.124999999998e-01,3.423310000000e-02,3.786270000000e-02,4.124999999998e-01,1.651497582281e-05,3.202605391928e-02,3.687202846338e-02,2.419070999588e-03
5.375000000000e-01,3.749999999993e-02,-4.148020000000e-03,-6.006950000000e-03,3.749999999993e-02,5.115835442700e-05,-4.509604248629e-03,2.738401276355e-03,1.321464891645e-03
