id,x,y,z,yw,elvol,h_cell,eta_h
42959,3.8000000000000000e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22959,3.8000000000000000e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42960,4.1999999999999998e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22960,4.1999999999999998e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42961,4.6000000000000002e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22961,4.6000000000000002e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42962,5.0000000000000000e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22962,5.0000000000000000e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42963,5.4000000000000004e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22963,5.4000000000000004e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42964,5.7999999999999996e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22964,5.7999999999999996e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
22965,6.2000000000000000e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42965,6.2000000000000000e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42966,6.6000000000000003e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22966,6.6000000000000003e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42967,6.9999999999999996e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22967,6.9999999999999996e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42968,7.3999999999999999e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22968,7.3999999999999999e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
42969,7.8000000000000003e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22969,7.8000000000000003e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22970,8.1999999999999995e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42970,8.1999999999999995e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42971,8.5999999999999999e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22971,8.5999999999999999e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42972,9.0000000000000002e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22972,9.0000000000000002e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42973,9.3999999999999995e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22973,9.3999999999999995e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42974,9.7999999999999998e-01,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22974,9.7999999999999998e-01,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42975,1.0200000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22975,1.0200000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
42976,1.0600000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22976,1.0600000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42977,1.1000000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22977,1.1000000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22978,1.1399999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
42978,1.1399999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42979,1.1799999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
22979,1.1799999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42980,1.2200000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22980,1.2200000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22981,1.2600000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42981,1.2600000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22982,1.3000000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42982,1.3000000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42983,1.3400000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22983,1.3400000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22984,1.3799999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
42984,1.3799999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22985,1.4199999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42985,1.4199999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42986,1.4600000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22986,1.4600000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42987,1.5000000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22987,1.5000000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22988,1.5400000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42988,1.5400000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42989,1.5800000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22989,1.5800000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42990,1.6200000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22990,1.6200000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22991,1.6599999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
42991,1.6599999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22992,1.7000000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42992,1.7000000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42993,1.7400000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22993,1.7400000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42994,1.7800000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22994,1.7800000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22995,1.8200000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42995,1.8200000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42996,1.8600000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22996,1.8600000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
42997,1.8999999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
22997,1.8999999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
22998,1.9399999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42998,1.9399999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
22999,1.9800000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
42999,1.9800000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23000,2.0200000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43000,2.0200000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43001,2.0600000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23001,2.0600000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23002,2.1000000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43002,2.1000000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
23003,2.1400000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43003,2.1400000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23004,2.1800000000000002e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
43004,2.1800000000000002e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
43005,2.2200000000000002e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23005,2.2200000000000002e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
43006,2.2599999999999998e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
23006,2.2599999999999998e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23007,2.2999999999999998e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43007,2.2999999999999998e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
43008,2.3399999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23008,2.3399999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43009,2.3799999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23009,2.3799999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
43010,2.4199999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23010,2.4199999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
43011,2.4600000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
23011,2.4600000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43012,2.5000000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23012,2.5000000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
43013,2.5400000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23013,2.5400000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43014,2.5800000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
23014,2.5800000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
43015,2.6200000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
23015,2.6200000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23016,2.6600000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43016,2.6600000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43017,2.7000000000000002e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
23017,2.7000000000000002e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43018,2.7400000000000002e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23018,2.7400000000000002e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43019,2.7799999999999998e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
23019,2.7799999999999998e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43020,2.8199999999999998e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
23020,2.8199999999999998e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43021,2.8599999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23021,2.8599999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43022,2.8999999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23022,2.8999999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
43023,2.9399999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
23023,2.9399999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23024,2.9800000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
43024,2.9800000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23025,3.0200000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
43025,3.0200000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43026,3.0600000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
23026,3.0600000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43027,3.1000000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
23027,3.1000000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23028,3.1400000000000001e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43028,3.1400000000000001e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23029,3.1800000000000002e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43029,3.1800000000000002e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
43030,3.2200000000000002e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23030,3.2200000000000002e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43031,3.2599999999999998e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
23031,3.2599999999999998e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23032,3.2999999999999998e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43032,3.2999999999999998e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
43033,3.3399999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23033,3.3399999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43034,3.3799999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23034,3.3799999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43035,3.4199999999999999e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23035,3.4199999999999999e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
43036,3.4600000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
23036,3.4600000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23037,3.5000000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.5999999999998999e-03,3.9999999999998752e-02,4.0816326530610972e-02
43037,3.5000000000000000e+00,9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000000001e-03,4.0000000000000001e-02,4.0816326530612249e-02
23038,3.5400000000000000e+00,-9.7999999999999998e-01,0.0000000000000000e+00,2.0000000000000000e-02,1.6000000000001000e-03,4.0000000000001250e-02,4.0816326530613518e-02
