dudx_aux_var,dudy_aux_var,dvdx_aux_var,dvdy_aux_var,eddy_viscosity_aux_var,id,mixing_length_aux_var,omega_mag_aux_var,omega_over_s_aux_var,pressure,strain_mag_aux_var,u,v,x,y,yw_aux_var,z
0.039280399215177,21.065658219258,-0.12440637983139,-0.10510103134995,0.068998379580981,78,0.0574,21.19006459909,1.0118524183101,-38.688481048951,20.941852997178,17.13380535009,-0.030411330952945,-5.86,0.14,0.14,0
-0.072739447085842,13.929646387009,-0.086132446827239,0.074671335400087,0.11213882104625,80,0.09,14.015778833836,1.0123863216579,-38.491916635016,13.844298894599,18.459407437449,-0.035231803640227,-5.86,0.22,0.22,0
-0.14165262579982,7.3826369536961,-0.045165878488379,0.13911216797578,0.059477013838277,84,0.09,7.4278028321844,1.0115706734081,-38.210054840425,7.3428412146021,20.186372536066,-0.0051031590606382,-5.86,0.38,0.38,0
-0.086184191993645,-5.2787809276063,0.025835091041021,0.089129809699496,0.042572557927288,89,0.09,5.3046160186473,1.0092743270071,-38.182369168105,5.2558713490479,20.439149995628,0.00021800136391789,-5.86,0.58,0.42,0
-0.17761161271036,-9.140249851091,0.065208795796305,0.17387014593462,0.073562951178686,91,0.09,9.2054586468873,1.0136109800525,-38.248642668013,9.0818458245291,19.85334672031,0.010831144661192,-5.86,0.66,0.34,0
-0.19891958589403,-12.241305330978,0.088224069625024,0.19490948652964,0.098491637348705,93,0.09,12.329529400603,1.0139864747226,-38.388596403904,12.159461401075,18.989111196289,0.027838352292179,-5.86,0.74,0.26,0
2.0065955067659,323.43972942927,0.38027702297393,-1.9891036852382,0.021775314802009,75,0.0082,323.0594524063,0.99757536353942,-38.747550122052,323.84465797158,11.20632769684,-0.096418329184961,-5.86,0.02,0.02,0
-0.88875856483039,62.164949753892,0.021366759637507,0.87429323325758,0.037647793589665,76,0.0246,62.143582994255,0.99891141283581,-38.842008413426,62.211305422805,14.668850657502,-0.062709965634098,-5.86,0.06,0.06,0
-0.34858326852405,30.811933657356,-0.15141514279452,0.4037329335144,0.051555927899612,77,0.041,30.963348800151,1.0095713810912,-38.846672812864,30.669796489954,16.179523677151,-0.026474870524355,-5.86,0.1,0.1,0
0.070887940213856,16.570026091983,-0.096649333379942,-0.060255908591016,0.089724119879141,79,0.0738,16.666675425363,1.0117017344498,-38.586094587492,16.473902196507,17.864776334692,-0.034882953032351,-5.86,0.18,0.18,0
-0.19990314688079,12.355808791179,-0.091258239365473,0.19598409914217,0.099394605360954,81,0.09,12.447067030544,1.0143532697903,-38.400255520669,12.270938933451,18.979148045652,-0.028909246200344,-5.86,0.26,0.26,0
-0.22041531795976,10.91315112806,-0.089123760834955,0.21834322938607,0.087746624362907,82,0.09,11.002274888895,1.0156336753361,-38.320025675807,10.832916588013,19.447872140743,-0.019553075708853,-5.86,0.3,0.3,0
-0.18393013109588,9.2312549415312,-0.068514991793233,0.18062395810268,0.074276917852199,83,0.09,9.2997699333244,1.0141526955899,-38.254583996034,9.1699898582962,19.852200135897,-0.011441787849458,-5.86,0.34,0.34,0
-0.090799177551933,5.2974976021486,-0.027974780261402,0.094098844306397,0.042709410472816,85,0.09,5.32547238241,1.0099958257436,-38.184382775135,5.272766725039,20.442811092193,-0.00031281441139566,-5.86,0.42,0.42,0
-0.13457111620547,-7.3225409414716,0.042558534067698,0.13266429121593,0.059007575609347,90,0.09,7.3650994755393,1.0110109614876,-38.206683561956,7.2848858776972,20.184299478903,0.0047512938248282,-5.86,0.62,0.38,0
-0.21418454550413,-10.802944050266,0.085734211659939,0.21259009538734,0.086878202235927,92,0.09,10.888678261926,1.0151947398967,-38.3116884555,10.725703979744,19.453079490815,0.018660905499598,-5.86,0.7,0.3,0
-0.075768987133003,-13.826099631842,0.082461794664352,0.077427448834302,0.11133038300768,94,0.09,13.908561426506,1.0119371236414,-38.476923671698,13.744491729343,18.473775064337,0.034253664421969,-5.86,0.78,0.22,0
1.7644213915967,324.01881764511,0.35347307369406,-1.7820384481824,0.021812096420249,100,0.0082,323.66534457141,0.99776093731084,-38.659769247469,324.39167787402,11.281638845188,-0.081588189851269,-5.82,0.02,0.02,0
-0.60095839479982,61.065771108616,0.05688912277564,0.62407501432171,0.036996420024075,101,0.0246,61.008881985841,0.99793804369519,-38.766451437963,61.134939559909,14.639866566421,-0.06097488600332,-5.82,0.06,0.06,0
-0.28174187347997,31.189789011823,-0.1101289771228,0.33147582574174,0.052255143701125,102,0.041,31.299917988946,1.0068896267964,-38.781170614707,31.085748781157,16.166900533877,-0.031662188705532,-5.82,0.1,0.1,0
0.025275841097558,21.252632239616,-0.084837240635292,-0.077777611904795,0.069743845262998,103,0.0574,21.337469480251,1.0080006440661,-38.666151599901,21.168110958916,17.135049687367,-0.03445681994398,-5.82,0.14,0.14,0
-0.15864336725339,7.4305876777698,-0.040557336977898,0.15641708985863,0.059913623489416,109,0.09,7.4711450147477,1.0100586660418,-38.329532919926,7.3967436406686,20.180301301076,-0.0068326342753317,-5.82,0.38,0.38,0
-0.10518094577444,5.3640967621515,-0.027317432873488,0.10891500902807,0.043262694211146,110,0.09,5.391414195025,1.0094252282708,-38.305332113307,5.3410733594007,20.438858411085,-0.0014386019126679,-5.82,0.42,0.42,0
-0.025792489744825,2.983086381588,-0.013996832785792,0.018158938593244,0.024052339659456,111,0.09,2.9970832143738,1.0093144525703,-38.288603450779,2.9694246493155,20.609429042049,0.0018805664469142,-5.82,0.46,0.46,0
0.059260906490541,-0.043220426373808,-0.00074947836574086,-0.047287564756297,0.00093866699494873,112,0.09,0.042470948008067,0.3664927825455,-38.28968973991,0.1158848141912,20.677505321612,1.4113174791582e-05,-5.82,0.5,0.5,0
-0.022792045112699,-3.0263825107776,0.012216408726968,0.015493979695207,0.024416786463013,113,0.09,3.0385989195045,1.0080217265799,-38.28762541642,3.0144180818535,20.605971407939,-0.0019024387335896,-5.82,0.54,0.46,0
-0.10005859367765,-5.3431700856793,0.025033638753516,0.10349977089478,0.043108458065051,114,0.09,5.3682037244328,1.0086756084451,-38.302794022084,5.3220318598829,20.43539472075,0.0012536315504082,-5.82,0.58,0.42,0
-0.15136765657155,-7.3696480710057,0.038041248308177,0.14955017502282,0.059436016961713,115,0.09,7.4076893193138,1.0095273296171,-38.325488055477,7.3377798718165,20.178517801084,0.0063775429379928,-5.82,0.62,0.38,0
-0.19365639912249,-9.1776648184782,0.053941861754819,0.19083627042428,0.073967753817035,116,0.09,9.231606680233,1.0109271980172,-38.361453266851,9.1318214588932,19.84582287507,0.013217645552234,-5.82,0.66,0.34,0
-0.076367216318637,-13.700536460672,0.048852769714058,0.077458129909919,0.11058565782489,119,0.09,13.749389230386,1.0070930982974,-38.525264853888,13.652550348751,18.470699202897,0.036757020404837,-5.82,0.78,0.22,0
0.045876665201311,-16.419149176817,0.057389583188628,-0.039441527668769,0.089114560340301,120,0.0738,16.476538760005,1.0070013185427,-38.582519876239,16.36198330291,17.885247665762,0.036897723067478,-5.82,0.82,0.18,0
0.022034007669258,-21.153792101122,0.082030502351653,-0.075002869577655,0.069427352737296,121,0.0574,21.235822603474,1.0077719533073,-38.648011755013,21.072051602331,17.157167268752,0.033601698191335,-5.82,0.86,0.14,0
-0.28450759812435,-31.094228639661,0.10815094773985,0.33464836399416,0.0520980622566,122,0.041,31.202379587401,1.0067783294526,-38.761605398538,30.992303543486,16.192944297673,0.030897493501266,-5.82,0.9,0.1,0
-0.60813705385805,-61.012359264502,-0.057432197723683,0.63047695009429,0.036964597954849,123,0.0246,60.954927066778,0.99791383390097,-38.745887375607,61.082355005037,14.669628977579,0.060373567310868,-5.82,0.94,0.06,0
1.7541931163766,-324.76980667614,-0.35229046809432,-1.771365210246,0.021862495112152,124,0.0082,324.41751620805,0.9977742100308,-38.639459832705,325.14121225686,11.311955556512,0.081335649508809,-5.82,0.98,0.02,0
0.048688208332883,16.517367448472,-0.060434605135898,-0.042571902520659,0.089633081642739,104,0.0738,16.577802053608,1.0073290191754,-38.598151131488,16.457187014405,17.867111113047,-0.037884397657916,-5.82,0.18,0.18,0
-0.073941547672414,13.802166293909,-0.051667905383126,0.075119896758001,0.11138558152454,105,0.09,13.853834199292,1.0074558616865,-38.538567619994,13.751306361054,18.456439083244,-0.037862572145633,-5.82,0.22,0.22,0
-0.19084188119737,12.280236556001,-0.060950774278717,0.19007868250171,0.099024295922244,106,0.09,12.341187330279,1.0094857675509,-38.478571253069,12.225221718796,18.971284416559,-0.031874805917276,-5.82,0.26,0.26,0
-0.22506469885684,10.914087253803,-0.067323325111641,0.22403546019897,0.087934063994235,107,0.09,10.981410578915,1.0115468528218,-38.419870431048,10.856057283239,19.438858007724,-0.022656277545496,-5.82,0.3,0.3,0
