id,x,y,z,volume,yw,U,V,W
       10726,  2.187499998490800E+00,  7.500000000000000E-01, -3.740074519993200E+00,  2.977358824754000E-04,  8.221860834316300E-01, -7.495580467855165E-02, -1.141568546476409E-01,  6.945325010321574E-02
       10727,  2.241071427062300E+00,  7.500000000000000E-01, -3.740074519993200E+00,  2.977359091483000E-04,  8.091114787078399E-01, -7.545102567894237E-02, -1.156161636706991E-01,  6.572772630206801E-02
       10728,  2.181547617538900E+00,  1.071428571428500E-01, -3.714670060514400E+00,  3.747493173940000E-04,  3.647659398760000E-01, -1.000251641434029E-02, -3.400959925481329E-01, -1.503647197466981E-01
       10729,  2.247023808015100E+00,  1.071428571428500E-01, -3.714670060514400E+00,  3.747493440585000E-04,  3.359035933802800E-01, -1.335317760257272E-01, -3.293215087365793E-01, -1.509954007265437E-01
       10730,  2.181547614521600E+00,  3.214285714285600E-01, -3.714670060514400E+00,  3.747492907295000E-04,  4.742266598652800E-01, -5.639271745148420E-02, -1.242489328448327E-01,  4.956932646570521E-02
       10731,  2.247023804997800E+00,  3.214285714285600E-01, -3.714670060514400E+00,  3.747493707229000E-04,  4.524024315658900E-01, -6.824251174321647E-02, -1.213342128277720E-01,  4.584987158942736E-02
       10732,  2.181547611504200E+00,  5.357142857142700E-01, -3.714670060514400E+00,  3.747492640651000E-04,  6.391904204962801E-01, -7.044560140638492E-02, -1.036684977159551E-01,  7.135753495196574E-02
       10733,  2.247023801980400E+00,  5.357142857142700E-01, -3.714670060514400E+00,  3.747493973874000E-04,  6.231704669041600E-01, -7.028861864403978E-02, -1.021692744825463E-01,  6.694818398194032E-02
       10734,  2.181547614520100E+00,  7.499999999999900E-01, -3.714670060514400E+00,  3.747492907169000E-04,  8.270880233663400E-01, -7.713748257569286E-02, -1.119218892343737E-01,  7.178431648130922E-02
       10735,  2.247023804996300E+00,  7.499999999999900E-01, -3.714670060514400E+00,  3.747493707357000E-04,  8.147709086342900E-01, -7.753265465251315E-02, -1.138531154337959E-01,  6.695951006309682E-02
       10736,  2.187589167387100E+00,  1.028490636459300E+00, -3.740078491385100E+00,  4.772704278589000E-04,  1.024527434331300E+00, -7.119777642613824E-02, -1.325647661369082E-01,  6.342368261505989E-02
       10737,  2.241159197543700E+00,  1.025892758662100E+00, -3.740077699600000E+00,  4.675618390523000E-04,  9.894720555455599E-01, -7.082264551995103E-02, -1.347021596954996E-01,  5.907797666841635E-02
       10738,  2.187765265161800E+00,  1.366902500814500E+00, -3.740087053666400E+00,  4.674600786074000E-04,  9.135156053865700E-01, -4.975780826415786E-02, -1.535690733440573E-01,  3.168927730661445E-02
       10739,  2.241332533449200E+00,  1.359173814364700E+00, -3.740084698105900E+00,  4.532046312467000E-04,  8.838570311109200E-01, -5.145131907487747E-02, -1.594694441869852E-01,  3.073329264446508E-02
       10740,  2.187936934243700E+00,  1.696854068711100E+00, -3.740096803718900E+00,  4.577332451671000E-04,  8.013669840322800E-01, -1.969596364901501E-02, -1.694721085954035E-01, -1.157375254879679E-02
       10741,  2.241501509708600E+00,  1.684122843822700E+00, -3.740092923477400E+00,  4.392870873913000E-04,  7.649631608104400E-01, -2.137435887780342E-02, -1.752975599439544E-01, -1.196861087660036E-02
       10742,  2.188104267182700E+00,  2.018556847164300E+00, -3.740107642009000E+00,  4.480997089155000E-04,  6.232730010262399E-01,  4.873968672367240E-03, -1.921867396556023E-01, -5.958859572466944E-02
       10743,  2.241666217145600E+00,  2.000948147302100E+00, -3.740102275203500E+00,  4.257983143280000E-04,  5.951269002623200E-01,  3.990949467087242E-03, -1.973390090665954E-01, -5.898439642192568E-02
       10744,  2.188267358279000E+00,  2.332217055919900E+00, -3.740119474701700E+00,  4.385681974814000E-04,  4.466486490772500E-01,  2.785862478755862E-02, -2.207873914585788E-01, -1.076080715934354E-01
       10745,  2.241826748377500E+00,  2.309852817961700E+00, -3.740112658496300E+00,  4.127273416316000E-04,  4.369253202704900E-01,  2.675744793180514E-02, -2.236314197435008E-01, -1.061006130021075E-01
       10746,  2.188426301383400E+00,  2.638035759548100E+00, -3.740132213405000E+00,  4.291464373898000E-04,  2.703938478882900E-01,  4.252934830017188E-02, -2.411093034722360E-01, -1.502595561856494E-01
       10747,  2.241983195614100E+00,  2.611034871945000E+00, -3.740123984034700E+00,  4.000631901501000E-04,  2.705887919316900E-01,  4.267598253880364E-02, -2.444517759564696E-01, -1.496331804807726E-01
       10748,  2.188581189734800E+00,  2.936208995671500E+00, -3.740145774881300E+00,  4.198412317159000E-04,  9.528579683277601E-02,  4.856820004950269E-02, -2.092334665634810E-01, -1.527481226398754E-01
       10749,  2.242135650494500E+00,  2.904687374663200E+00, -3.740136167675200E+00,  3.877949094418000E-04,  9.304024103948701E-02,  4.738528789768921E-02, -2.053287592912527E-01, -1.468672885099062E-01
       10750,  2.181796133647900E+00,  1.030720301974300E+00, -3.714674778505700E+00,  6.108749403507001E-04,  1.045707691107400E+00, -7.281724238705251E-02, -1.292652099840211E-01,  6.541365107196390E-02
       10751,  2.247270925709300E+00,  1.027563934505300E+00, -3.714673986720700E+00,  5.926951620760000E-04,  1.003599882258300E+00, -7.237836950907969E-02, -1.325689037424984E-01,  6.015718602017098E-02
       10752,  2.182286926539400E+00,  1.373535755724300E+00, -3.714686252885500E+00,  6.028115512011000E-04,  9.286623556203800E-01, -4.939067416547292E-02, -1.484919712918346E-01,  3.275441994745486E-02
       10753,  2.247758956731600E+00,  1.364145562500300E+00, -3.714683897325100E+00,  5.713255329877000E-04,  8.928383262865500E-01, -5.149854849649268E-02, -1.562582725351439E-01,  3.198012491856582E-02
       10754,  2.182765370863200E+00,  1.707780823282800E+00, -3.714701645890700E+00,  5.945268351891000E-04,  8.177694055817200E-01, -1.906977767324385E-02, -1.644157788088910E-01, -1.147562746804981E-02
       10755,  2.248234708232800E+00,  1.692312649944900E+00, -3.714697765649300E+00,  5.507336417369000E-04,  7.766436948211600E-01, -2.104948126883820E-02, -1.718113726658768E-01, -1.172306719127854E-02
       10756,  2.183231720831300E+00,  2.033669763903200E+00, -3.714720650037400E+00,  5.860512716729000E-04,  6.359187473083200E-01,  5.978419649133599E-03, -1.870670910283816E-01, -5.976306053586803E-02
       10757,  2.248698432699000E+00,  2.012275559958700E+00, -3.714715283231900E+00,  5.308947329356000E-04,  6.016513156307400E-01,  4.906739288284515E-03, -1.931750066853787E-01, -5.885574258344894E-02
       10758,  2.183686236492600E+00,  2.351411480768700E+00, -3.714742975159900E+00,  5.774132092292000E-04,  4.519015508370000E-01,  2.913919836184173E-02, -2.172347420683804E-01, -1.083556424577693E-01
       10759,  2.249150388496000E+00,  2.324239396987200E+00, -3.714736158954500E+00,  5.117843074033000E-04,  4.391843771714800E-01,  2.775829949596293E-02, -2.206227755100717E-01, -1.067413002659073E-01
       10760,  2.184129177118900E+00,  2.661209654805300E+00, -3.714768347638000E+00,  5.686389121792000E-04,  2.768388608885400E-01,  4.420557606115148E-02, -2.398092777831405E-01, -1.524233345255984E-01
       10761,  2.249590833254400E+00,  2.628404138180900E+00, -3.714760118267700E+00,  4.933782557015000E-04,  2.753119657396700E-01,  4.441406135333929E-02, -2.439226693545520E-01, -1.517367196886431E-01
       10762,  2.184560800703500E+00,  2.963262874580200E+00, -3.714796509526100E+00,  5.597526885247000E-04,  9.412022080514600E-02,  5.010022188733305E-02, -2.117429122315052E-01, -1.570963045781558E-01
       10763,  2.250020023368000E+00,  2.924964760932600E+00, -3.714786902320100E+00,  4.756529007157000E-04,  9.309656555252800E-02,  4.858971996303135E-02, -2.077369031316696E-01, -1.500750958540041E-01
       10764, -2.145249546109500E+00,  1.071428571428500E-01, -3.764467831210600E+00,  2.977359002559000E-04,  3.535103205233600E-01, -7.534009196205113E-02, -3.772688323579705E-01, -1.116275659174256E-01
       10765, -2.118463831823800E+00,  1.071428571428500E-01, -3.810862049270500E+00,  2.977358913677000E-04,  3.219331858014100E-01, -1.399431812314760E-01, -3.915277007493425E-01, -1.250102252662730E-02
       10766, -2.145249545606600E+00,  3.214285714285600E-01, -3.764467832081600E+00,  2.977359091441000E-04,  4.656246137781800E-01,  4.390812474048619E-02, -1.149631281211637E-01,  3.304562026227167E-02
       10767, -2.118463831320900E+00,  3.214285714285600E-01, -3.810862050141500E+00,  2.977358824796000E-04,  4.421286130387400E-01,  3.346714540901911E-02, -1.227133350231026E-01,  4.236096101790159E-02
       10768, -2.145249545103800E+00,  5.357142857142601E-01, -3.764467832952700E+00,  2.977359180323000E-04,  6.328346939679400E-01,  6.383965680169235E-02, -9.142225936642517E-02,  5.567790812701968E-02
       10769, -2.118463830818000E+00,  5.357142857142601E-01, -3.810862051012500E+00,  2.977358735914000E-04,  6.157525310615800E-01,  6.168658326213273E-02, -9.909080424595865E-02,  5.588512399409548E-02
       10770, -2.145249545606400E+00,  7.499999999999900E-01, -3.764467832082000E+00,  2.977359091484000E-04,  8.221860826025000E-01,  7.697082561859260E-02, -1.000566698472436E-01,  5.996045239176950E-02
       10771, -2.118463831320700E+00,  7.499999999999900E-01, -3.810862050141900E+00,  2.977358824754000E-04,  8.091114780651500E-01,  7.281588636684201E-02, -1.075146089725484E-01,  5.913651288945784E-02
       10772, -2.126224828804800E+00,  1.071428571428400E-01, -3.746610689224500E+00,  3.747493440585000E-04,  3.647659407813900E-01, -9.413669007811228E-02, -3.270236552662416E-01, -1.237337054307412E-01
       10773, -2.093486733566700E+00,  1.071428571428400E-01, -3.803314733519900E+00,  3.747493173939000E-04,  3.359035913751200E-01, -1.680420700410893E-01, -3.374492976556180E-01, -8.197735581437640E-03
       10774, -2.126224827296100E+00,  3.214285714285300E-01, -3.746610691837600E+00,  3.747493707230000E-04,  4.742266619544900E-01,  4.424801714801974E-02, -1.071948728016825E-01,  3.302100270954554E-02
       10775, -2.093486732058000E+00,  3.214285714285300E-01, -3.803314736133000E+00,  3.747492907294000E-04,  4.524024270994600E-01,  3.255947626369395E-02, -1.178305677110828E-01,  4.374828698140826E-02
       10776, -2.126224825787400E+00,  5.357142857142200E-01, -3.746610694450700E+00,  3.747493973875000E-04,  6.391904230796300E-01,  6.477438034193858E-02, -8.902856014962980E-02,  5.800746039877551E-02
       10777, -2.093486730549400E+00,  5.357142857142200E-01, -3.803314738746100E+00,  3.747492640649000E-04,  6.231704615000000E-01,  6.204585538719453E-02, -9.883991394496291E-02,  5.836697205504186E-02
       10778, -2.126224827295400E+00,  7.499999999999600E-01, -3.746610691838800E+00,  3.747493707359000E-04,  8.270880245646000E-01,  7.831904453768389E-02, -9.760459507675007E-02,  6.269980597336113E-02
       10779, -2.093486732057300E+00,  7.499999999999600E-01, -3.803314736134300E+00,  3.747492907169000E-04,  8.147709061535000E-01,  7.291372195432431E-02, -1.069626250570660E-01,  6.189647768166091E-02
       10780, -2.126104653133200E+00,  1.030720301974300E+00, -3.746828275762800E+00,  6.108750866764000E-04,  1.045707684173200E+00,  7.618967301439561E-02, -1.171557066446639E-01,  6.179958312319861E-02
       10781, -2.093366571396600E+00,  1.027563934505300E+00, -3.803530713102900E+00,  5.926950183368000E-04,  1.003599875699500E+00,  7.107614360860352E-02, -1.225219490034900E-01,  5.896413116030295E-02
       10782, -2.125869189725700E+00,  1.373535755724300E+00, -3.747259059411000E+00,  6.028118057088000E-04,  9.286623435272500E-01,  5.337631230086015E-02, -1.458618942808622E-01,  3.884873119103162E-02
       10783, -2.093131134654400E+00,  1.364145562500200E+00, -3.803958323014600E+00,  5.713252723916000E-04,  8.928383150728000E-01,  5.084859261071999E-02, -1.497000610724669E-01,  3.571341216310553E-02
       10784, -2.125643300160400E+00,  1.707780823282800E+00, -3.747681097793500E+00,  5.945270325311000E-04,  8.177693991626200E-01,  2.406848011570499E-02, -1.687588174765998E-01, -4.560153408205165E-03
       10785, -2.092905271087900E+00,  1.692312649944800E+00, -3.804377267003800E+00,  5.507334333624000E-04,  7.766436843260200E-01,  2.311212339454156E-02, -1.748962251079570E-01, -4.501995843099229E-03
       10786, -2.125426585013900E+00,  2.033669763903200E+00, -3.748094467773900E+00,  5.860514167814000E-04,  6.359187380760900E-01, -3.144572956442441E-03, -1.876974543849685E-01, -5.133118658258472E-02
       10787, -2.092688581290100E+00,  2.012275559958700E+00, -3.804787619950800E+00,  5.308945743048000E-04,  6.016513075840200E-01, -2.529283925395116E-03, -1.927855617310973E-01, -5.003044375148714E-02
       10788, -2.125218662975500E+00,  2.351411480768700E+00, -3.748499249479600E+00,  5.774133066823000E-04,  4.519015471273800E-01, -2.618965670546869E-02, -2.124003261076038E-01, -9.989572888268154E-02
       10789, -2.092480683966800E+00,  2.324239396987100E+00, -3.805189460049000E+00,  5.117841960633000E-04,  4.391843752786600E-01, -2.359118733884311E-02, -2.163054135342627E-01, -9.804049873487210E-02
       10790, -2.125019167451600E+00,  2.661209654805200E+00, -3.748895530637500E+00,  5.686389662236000E-04,  2.768388589985700E-01, -4.241156975200536E-02, -2.358275282787046E-01, -1.467430219786250E-01
       10791, -2.092281212540100E+00,  2.628404138180900E+00, -3.805582873139500E+00,  4.933781892338000E-04,  2.753119646201600E-01, -3.930813434742867E-02, -2.376537261458744E-01, -1.419180274709264E-01
       10792, -2.124827746062400E+00,  2.963262874580200E+00, -3.749283405704500E+00,  5.597527030972000E-04,  9.412022004851400E-02, -4.953780987702901E-02, -2.056063201252946E-01, -1.508834476518124E-01
       10793, -2.092089814645600E+00,  2.924964760932600E+00, -3.805967951840900E+00,  4.756528767440000E-04,  9.309656493668200E-02, -4.638463992882058E-02, -2.007778629430063E-01, -1.441113812771359E-01
       10794, -2.145208400318400E+00,  1.028490636459300E+00, -3.764547040657400E+00,  4.772704751636000E-04,  1.024527431992100E+00,  7.517659145922999E-02, -1.200034084611976E-01,  5.861027839758226E-02
       10795, -2.118422699534100E+00,  1.025892758662100E+00, -3.810939651762000E+00,  4.675617908791000E-04,  9.894720533078500E-01,  7.129047196677422E-02, -1.241111448374625E-01,  5.631698865248014E-02
       10796, -2.145127765228700E+00,  1.366902500814500E+00, -3.764703829393300E+00,  4.674601605166000E-04,  9.135156013281600E-01,  5.317749378215787E-02, -1.488645146321676E-01,  3.695422909666734E-02
       10797, -2.118342091109800E+00,  1.359173814364700E+00, -3.811093266761300E+00,  4.532045436879000E-04,  8.838570272922600E-01,  5.093309835642715E-02, -1.522130003597220E-01,  3.453941000152820E-02
       10798, -2.145050375102000E+00,  1.696854068711100E+00, -3.764857373185900E+00,  4.577333077219000E-04,  8.013669802683800E-01,  2.462376874557424E-02, -1.730663268995540E-01, -5.094556659885367E-03
       10799, -2.118264726981800E+00,  1.684122843822700E+00, -3.811243716160700E+00,  4.392870166063000E-04,  7.649631572181900E-01,  2.393821009682385E-02, -1.778947882749379E-01, -5.118216298679461E-03
       10800, -2.144976095455000E+00,  2.018556847164300E+00, -3.765007705902900E+00,  4.480997542307000E-04,  6.232729975280700E-01, -2.523521461149222E-03, -1.918363783147344E-01, -5.092562157613072E-02
       10801, -2.118190472683600E+00,  2.000948147302100E+00, -3.811391031844300E+00,  4.257982599121000E-04,  5.951268973230900E-01, -1.955007225897893E-03, -1.957545086988300E-01, -4.988493231471662E-02
       10802, -2.144904797875600E+00,  2.332217055919900E+00, -3.765154862293600E+00,  4.385682274868000E-04,  4.466486488674000E-01, -2.491918663321439E-02, -2.154636094870770E-01, -9.939108050913353E-02
       10803, -2.118119199819300E+00,  2.309852817961700E+00, -3.811535246627400E+00,  4.127273031295000E-04,  4.369253209755400E-01, -2.297662696885653E-02, -2.183160279550973E-01, -9.772810037466272E-02
       10804, -2.144836358890300E+00,  2.638035759548100E+00, -3.765298879439400E+00,  4.291464538443000E-04,  2.703938471517600E-01, -4.178803916801567E-02, -2.370134943092835E-01, -1.449081586782024E-01
       10805, -2.118050784931100E+00,  2.611034871945000E+00, -3.811676395705900E+00,  4.000631670650000E-04,  2.705887915137800E-01, -3.908840319985697E-02, -2.384425106784915E-01, -1.408125496417938E-01
       10806, -2.144770659795100E+00,  2.936208995671500E+00, -3.765439796469300E+00,  4.198412362204000E-04,  9.528579673415501E-02, -4.779319316259713E-02, -2.035051583059208E-01, -1.467720225790519E-01
       10807, -2.117985109330700E+00,  2.904687374663200E+00, -3.811814516370100E+00,  3.877949012433000E-04,  9.304024091040600E-02, -4.537664214768492E-02, -1.991980444708862E-01, -1.411080544024606E-01
       10808, -2.302346599012300E+00,  1.071428571428600E-01, -3.746610687917900E+00,  3.747493307263000E-04,  2.881972891092700E-01,  2.314853638195454E-01, -3.127674660695802E-01, -9.040922287555656E-02
       10809, -2.283321882210400E+00,  1.071428571428600E-01, -3.764467830775100E+00,  2.977358958118000E-04,  2.815465260841000E-01,  2.147002071820120E-01, -3.790584433767825E-01, -7.952787271582858E-02
       10810, -2.302346599012300E+00,  3.214285714285700E-01, -3.746610687917900E+00,  3.747493307263000E-04,  4.182037925985500E-01,  7.976063465666741E-02, -9.851156667338008E-02,  3.442008648737651E-02
       10811, -2.283321882210400E+00,  3.214285714285700E-01, -3.764467830775100E+00,  2.977358958118000E-04,  4.136486202610900E-01,  7.372825432124730E-02, -1.065434739231967E-01,  3.492989726981539E-02
       10812, -2.302346599012300E+00,  5.357142857142900E-01, -3.746610687917900E+00,  3.747493307263000E-04,  5.988053786762100E-01,  6.668201948442100E-02, -7.450945597507191E-02,  5.159350751910244E-02
       10813, -2.283321882210400E+00,  5.357142857142900E-01, -3.764467830775100E+00,  2.977358958118000E-04,  5.956329829951100E-01,  6.509041578454426E-02, -8.015743919396999E-02,  5.096651836786635E-02
       10814, -2.302346599012300E+00,  7.500000000000000E-01, -3.746610687917900E+00,  3.747493307263000E-04,  7.962902018819500E-01,  7.704871809760064E-02, -9.096316020517467E-02,  4.969420831476839E-02
       10815, -2.283321882210400E+00,  7.500000000000000E-01, -3.764467830775100E+00,  2.977358958118000E-04,  7.939073337067000E-01,  7.627027050377562E-02, -9.459527269904061E-02,  4.974076674587755E-02
       10816, -2.335084694250400E+00,  1.071428571428600E-01, -3.803314732213300E+00,  3.747493307263000E-04,  2.290637307780600E-01,  2.617808377290132E-01, -3.127448920249948E-01,  3.214493368350944E-02
       10817, -2.310107596496100E+00,  1.071428571428600E-01, -3.810862048834900E+00,  2.977358958118000E-04,  2.328998121749800E-01,  2.442325791735519E-01, -3.826596192677406E-01,  2.905138335427185E-02
       10818, -2.335084694250400E+00,  3.214285714285700E-01, -3.803314732213300E+00,  3.747493307263000E-04,  3.798775163810600E-01,  7.779399723991975E-02, -1.032927215464841E-01,  4.269346403352489E-02
       10819, -2.310107596496100E+00,  3.214285714285700E-01, -3.810862048834900E+00,  2.977358958118000E-04,  3.822029005711700E-01,  7.261582859150467E-02, -1.108636371299948E-01,  4.206242162239110E-02
       10820, -2.335084694250400E+00,  5.357142857142900E-01, -3.803314732213300E+00,  3.747493307263000E-04,  5.726957279739400E-01,  6.338057255273639E-02, -7.814473033605519E-02,  4.815940264031333E-02
       10821, -2.310107596496100E+00,  5.357142857142900E-01, -3.810862048834900E+00,  2.977358958118000E-04,  5.742408263026700E-01,  6.254014161991472E-02, -8.335457250398541E-02,  4.829436587234174E-02
       10822, -2.335084694250400E+00,  7.500000000000000E-01, -3.803314732213300E+00,  3.747493307263000E-04,  7.768465748918700E-01,  7.249021096247708E-02, -9.356999771100934E-02,  4.326250681135125E-02
       10823, -2.310107596496100E+00,  7.500000000000000E-01, -3.810862048834900E+00,  2.977358958118000E-04,  7.779863306475300E-01,  7.245440070761010E-02, -9.682478380721334E-02,  4.442534116339442E-02
       10824, -2.302357226608100E+00,  1.022279058380700E+00, -3.746630521834800E+00,  5.779897162970000E-04,  9.468228920444600E-01,  7.390323507214198E-02, -1.219447553660666E-01,  4.645661700164113E-02
       10825, -2.283330939294400E+00,  1.021770574589500E+00, -3.764484937124800E+00,  4.577619558858000E-04,  9.457283431416600E-01,  7.363826641719866E-02, -1.229789250090774E-01,  4.575558258766598E-02
       10826, -2.302378206899800E+00,  1.348423056023300E+00, -3.746669699130300E+00,  5.643089181472000E-04,  8.500229381566800E-01,  5.598518982147024E-02, -1.568274399556924E-01,  2.742011552645879E-02
       10827, -2.283348823965300E+00,  1.346910316743700E+00, -3.764518723935300E+00,  4.468629914285000E-04,  8.510042738799301E-01,  5.565088017016498E-02, -1.569443981504559E-01,  2.769032278606027E-02
       10828, -2.302398644715900E+00,  1.666413453869600E+00, -3.746707907344900E+00,  5.509319520027000E-04,  7.223428635500500E-01,  2.920563579046592E-02, -1.801544509790323E-01, -7.985748544232230E-03
       10829, -2.283366255530000E+00,  1.663921565488400E+00, -3.764551669526100E+00,  4.362091805973000E-04,  7.230531255500799E-01,  2.890831527300373E-02, -1.807903823026107E-01, -7.657794961104384E-03
       10830, -2.302418554499300E+00,  1.976454091532700E+00, -3.746745170183900E+00,  5.378531229708000E-04,  5.664336925521500E-01,  2.977080793566967E-03, -2.006088076192717E-01, -5.193538706098177E-02
       10831, -2.283383245609900E+00,  1.973007532778200E+00, -3.764583794753700E+00,  4.257957727207000E-04,  5.683136447083000E-01,  2.784539748704744E-03, -2.017840069970327E-01, -5.171785699232263E-02
       10832, -2.302437950289000E+00,  2.278743713026500E+00, -3.746781510786600E+00,  5.250667842422000E-04,  4.358449616394900E-01, -2.145196166233631E-02, -2.239749965787195E-01, -9.836413077445726E-02
       10833, -2.283399805521300E+00,  2.274366350658800E+00, -3.764615119962200E+00,  4.156180662489000E-04,  4.353243457544200E-01, -2.138665297639359E-02, -2.247656533457246E-01, -9.812548314076432E-02
       10834, -2.302456845731800E+00,  2.573476094071200E+00, -3.746816951738900E+00,  5.125673392681000E-04,  2.738850146292900E-01, -4.162499616356207E-02, -2.394289226427256E-01, -1.393793998859771E-01
       10835, -2.283415946284200E+00,  2.568191198180200E+00, -3.764645664995300E+00,  4.056714100470000E-04,  2.684731332111300E-01, -4.124775214714514E-02, -2.391567573228020E-01, -1.390282388197617E-01
       10836, -2.302475254063500E+00,  2.860840165671300E+00, -3.746851515279300E+00,  5.003492448923000E-04,  8.665193310246699E-02, -4.515018807923999E-02, -1.935636477089984E-01, -1.328081660348545E-01
       10837, -2.283431678619700E+00,  2.854670424594900E+00, -3.764675449273300E+00,  3.959512044671000E-04,  8.959281198341300E-02, -4.375123810265012E-02, -1.930409914731264E-01, -1.320323773863740E-01
       10838, -2.335096940435900E+00,  1.015726940688200E+00, -3.803333750960000E+00,  5.542895849179000E-04,  8.865209010198301E-01,  7.079810887003378E-02, -1.252234341374956E-01,  3.974129537204636E-02
       10839, -2.310118272169900E+00,  1.016411570569500E+00, -3.810878340014400E+00,  4.423388026573000E-04,  8.966304627857300E-01,  7.083971523136308E-02, -1.260955034692742E-01,  4.006020605904154E-02
       10840, -2.335121117442400E+00,  1.328930505880400E+00, -3.803371318294300E+00,  5.396934906186001E-04,  8.096504696725300E-01,  5.557412444624643E-02, -1.617885973444538E-01,  2.036377308203220E-02
       10841, -2.310139353555600E+00,  1.330967279778000E+00, -3.810910516863800E+00,  4.308025108112000E-04,  8.181507583632101E-01,  5.519821388606147E-02, -1.611382556808491E-01,  2.202168405714543E-02
       10842, -2.335144672055400E+00,  1.634303982081700E+00, -3.803407956796700E+00,  5.254986384039000E-04,  6.685684564425800E-01,  3.029251362225438E-02, -1.874787625599119E-01, -1.069171361276635E-02
       10843, -2.310159901917100E+00,  1.637659096396000E+00, -3.810941892742400E+00,  4.195777660054000E-04,  6.793975980473000E-01,  2.974992807934588E-02, -1.868489152062314E-01, -9.702551581349703E-03
       10844, -2.335167620715800E+00,  1.932043121150400E+00, -3.803443689166300E+00,  5.116932146155000E-04,  5.403808084046900E-01,  5.849672078447408E-03, -2.092178364465709E-01, -5.181093627474438E-02
       10845, -2.310179930873900E+00,  1.936683617369900E+00, -3.810972487500600E+00,  4.086556711243000E-04,  5.471131439894600E-01,  4.952620414901083E-03, -2.085033649044868E-01, -5.179995689729337E-02
       10846, -2.335189979410500E+00,  2.222338781523700E+00, -3.803478537561400E+00,  4.982657885502000E-04,  4.204091795930000E-01, -1.743231844836849E-02, -2.297284850257749E-01, -9.507952521978441E-02
       10847, -2.310199453690400E+00,  2.228232525099700E+00, -3.811002320501400E+00,  3.980276040860000E-04,  4.320221680697100E-01, -1.793351577891085E-02, -2.289313974140804E-01, -9.545121604423290E-02
       10848, -2.335211763685700E+00,  2.505377050472300E+00, -3.803512523611200E+00,  4.852052973643000E-04,  2.349211897203200E-01, -3.762195086544639E-02, -2.397361407169588E-01, -1.319489875830872E-01
       10849, -2.310218483285700E+00,  2.512492710221400E+00, -3.811031410632100E+00,  3.876852075454000E-04,  2.361098411876900E-01, -3.824461884095611E-02, -2.393459973346511E-01, -1.332840551173142E-01
       10850, -2.335232988629000E+00,  2.781339362775600E+00, -3.803545668621800E+00,  4.725010294127000E-04,  8.929118666268400E-02, -3.921039920687698E-02, -1.819393466051027E-01, -1.204598699411197E-01
       10851, -2.310237032232800E+00,  2.789646390793800E+00, -3.811059776380200E+00,  3.776203778446000E-04,  8.245196130208500E-02, -3.880430175037571E-02, -1.830995212953981E-01, -1.213925478962110E-01
       10852, -2.178571428571400E+00,  1.071428571428600E-01, -3.773396402203600E+00,  4.208092341032000E-04,  3.369485555509300E-01, -1.151695488197603E-02, -4.234526311364140E-01, -1.022592412755170E-01
       10853, -2.154761904761900E+00,  1.071428571428600E-01, -3.814635707145700E+00,  4.208092341032000E-04,  3.056825359306200E-01, -7.496404321527883E-02, -4.442149219021438E-01, -1.895359638458105E-02
       10854, -2.178571428571400E+00,  3.214285714285700E-01, -3.773396402203600E+00,  4.208092341032000E-04,  4.531788430429400E-01,  4.863848652395508E-02, -1.189092052952399E-01,  3.274224011512138E-02
       10855, -2.154761904761900E+00,  3.214285714285700E-01, -3.814635707145700E+00,  4.208092341032000E-04,  4.304399464116400E-01,  3.812288777534115E-02, -1.262967231705755E-01,  4.043322001088745E-02
       10856, -2.178571428571400E+00,  5.357142857142900E-01, -3.773396402203600E+00,  4.208092341032000E-04,  6.237343450295900E-01,  6.347916363037950E-02, -9.120914665529314E-02,  5.341366747950806E-02
       10857, -2.154761904761900E+00,  5.357142857142900E-01, -3.814635707145700E+00,  4.208092341032000E-04,  6.074142053447600E-01,  6.144341295936995E-02, -9.779016027651738E-02,  5.321739672430185E-02
       10858, -2.178571428571400E+00,  7.500000000000000E-01, -3.773396402203600E+00,  4.208092341032000E-04,  8.152022676925800E-01,  7.630332967244699E-02, -1.005431732688314E-01,  5.668059874033494E-02
       10859, -2.154761904761900E+00,  7.500000000000000E-01, -3.814635707145700E+00,  4.208092341032000E-04,  8.027840437728200E-01,  7.278636174884004E-02, -1.068983093141109E-01,  5.574140056633337E-02
       10860, -2.226190476190500E+00,  1.071428571428600E-01, -3.773396402203600E+00,  4.208092341032000E-04,  3.056825359306200E-01,  9.921626916247092E-02, -4.359688164314714E-01, -9.177484750282580E-02
       10861, -2.202380952381000E+00,  1.071428571428600E-01, -3.814635707145700E+00,  4.208092341032000E-04,  2.945398755401900E-01,  2.775076144455607E-02, -4.833226630918711E-01, -1.667880841598370E-02
       10862, -2.226190476190500E+00,  3.214285714285700E-01, -3.773396402203600E+00,  4.208092341032000E-04,  4.304399464116400E-01,  5.907053382575929E-02, -1.167003661176361E-01,  3.294306682261298E-02
       10863, -2.202380952381000E+00,  3.214285714285700E-01, -3.814635707145700E+00,  4.208092341032000E-04,  4.225996604081800E-01,  4.757740317977101E-02, -1.270476438856421E-01,  3.938679186587926E-02
       10864, -2.226190476190500E+00,  5.357142857142900E-01, -3.773396402203600E+00,  4.208092341032000E-04,  6.074142053447600E-01,  6.407536260155126E-02, -8.817250973875265E-02,  5.165418842526695E-02
