132 -4.6459198939116000e+00 1.0714285687500000e-01 -1.8031771630393001e+00 4.1543778104056003e-02 1.0714285687500000e-01
133 -4.6459198927885996e+00 3.2142857062500002e-01 -1.8031771630094999e+00 4.1543777389889999e-02 3.2142857062500002e-01
134 -4.6459198916656002e+00 5.3571428437500002e-01 -1.8031771629797000e+00 4.1543776675724002e-02 4.4039378341496999e-01
135 -4.6459198905425998e+00 7.4999999919643001e-01 -1.8031771629500000e+00 4.1543776376995002e-02 3.9699125451504003e-01
136 -3.9738057518782002e+00 1.0714285687500000e-01 -3.2116987974026001e+00 4.3384307565304002e-02 1.0714285687500000e-01
137 -3.9738057518267000e+00 3.2142857062500002e-01 -3.2116987973728999e+00 4.3384307605005001e-02 3.2142857062500002e-01
138 -3.9738057517751000e+00 5.3571428437500002e-01 -3.2116987973431002e+00 4.3384307644705002e-02 3.1669683519398001e-01
139 -3.9738057517234999e+00 7.4999999919643001e-01 -3.2116987973133000e+00 4.3384308118247998e-02 2.7785115193859999e-01
140 -4.7683156232580002e+00 1.0714285794643000e-01 -1.8355673321299999e+00 4.3384308336381003e-02 1.0714285794643000e-01
141 -4.7683156221349998e+00 3.2142857383929002e-01 -1.8355673321002000e+00 4.3384309050547000e-02 3.2142857383929002e-01
142 -4.7683156210120003e+00 5.3571428973213997e-01 -1.8355673320704000e+00 4.3384309764712997e-02 3.1709200577110003e-01
143 -4.7683156198890000e+00 7.5000000241070996e-01 -1.8355673320406001e+00 4.3384309177349999e-02 2.7801318782437001e-01
144 -4.9689103975964999e+00 1.0714285687500000e-01 -8.1531956704486996e-01 1.5189218485888001e-02 1.0714285687500000e-01
145 -4.9689103963627996e+00 3.2142857062500002e-01 -8.1531956702740005e-01 1.5189218201059999e-02 3.2142857062500002e-01
146 -4.9689103951291003e+00 5.3571428437500002e-01 -8.1531956700994002e-01 1.5189217916233001e-02 4.5637348194978000e-01
147 -4.9689103938955004e+00 7.4999999919643001e-01 -8.1531956699246999e-01 1.5189217783298001e-02 4.1077538005036002e-01
148 -5.1003667902001997e+00 1.0714285794643000e-01 -8.1523865056718003e-01 1.5193816585773000e-02 1.0714285794643000e-01
149 -5.1003667889665003e+00 3.2142857383929002e-01 -8.1523865054972000e-01 1.5193816872574000e-02 3.2142857383929002e-01
150 -5.1003667877328001e+00 5.3571428973213997e-01 -8.1523865053225997e-01 1.5193817159374999e-02 3.2795826753232998e-01
151 -5.1003667864992002e+00 7.5000000241070996e-01 -8.1523865051479005e-01 1.5193816990361000e-02 2.8660511370962000e-01
152 -5.0279886759292998e+00 1.0714285687500000e-01 -2.7284286464039997e-01 1.5193998729982000e-02 1.0714285687500000e-01
153 -5.0279886757670003e+00 3.2142857062500002e-01 -2.7284286462294000e-01 1.5193998690842000e-02 3.2142857062500002e-01
154 -5.0279886756048002e+00 5.3571428437500002e-01 -2.7284286460547003e-01 1.5193998651701001e-02 4.5156091743141002e-01
155 -5.0279886754426002e+00 7.4999999919643001e-01 -2.7284286458800999e-01 1.5193998764500999e-02 4.0658697040921998e-01
156 -5.1579310958987001e+00 1.0714285687500000e-01 -2.7276194816271998e-01 1.5189505488437000e-02 1.0714285687500000e-01
157 -5.1579310957365001e+00 3.2142857062500002e-01 -2.7276194814526000e-01 1.5189505525604000e-02 3.2142857062500002e-01
158 -5.1579310955741997e+00 5.3571428437500002e-01 -2.7276194812778998e-01 1.5189505562771001e-02 3.2468295670144998e-01
159 -5.1579310954119997e+00 7.4999999919643001e-01 -2.7276194811032001e-01 1.5189505751832999e-02 2.8398849894497002e-01
160 -4.9689103975520998e+00 1.0714285714286000e-01 8.1531956698108998e-01 1.5189218514819001e-02 1.0714285714286000e-01
161 -4.9689103975520998e+00 3.2142857142857001e-01 8.1531956698108998e-01 1.5189218514819001e-02 3.2142857142857001e-01
162 -4.9689103975520998e+00 5.3571428571429003e-01 8.1531956698108998e-01 1.5189218514819001e-02 4.5637347928740002e-01
163 -4.9689103975520998e+00 7.5000000000000000e-01 8.1531956698108998e-01 1.5189218514819001e-02 4.1077537620086002e-01
164 -5.1003667901557996e+00 1.0714285714286000e-01 8.1523865050342004e-01 1.5193816488065000e-02 1.0714285714286000e-01
165 -5.1003667901557996e+00 3.2142857142857001e-01 8.1523865050342004e-01 1.5193816488065000e-02 3.2142857142857001e-01
166 -5.1003667901557996e+00 5.3571428571429003e-01 8.1523865050341005e-01 1.5193816488066000e-02 3.2795826552708002e-01
167 -5.1003667901557996e+00 7.5000000000000000e-01 8.1523865050341005e-01 1.5193816488066000e-02 2.8660511094259999e-01
168 -5.0279886753492002e+00 1.0714285714286000e-01 2.7284286457662998e-01 1.5193998627925000e-02 1.0714285714286000e-01
169 -5.0279886753492002e+00 3.2142857142857001e-01 2.7284286457662998e-01 1.5193998627925000e-02 3.2142857142857001e-01
170 -5.0279886753492002e+00 5.3571428571429003e-01 2.7284286457662998e-01 1.5193998627925000e-02 4.5156091739210003e-01
171 -5.0279886753492002e+00 7.5000000000000000e-01 2.7284286457662998e-01 1.5193998627925000e-02 4.0658697015614997e-01
172 -5.1579310953185997e+00 1.0714285714286000e-01 2.7276194809894999e-01 1.5189505659250001e-02 1.0714285714286000e-01
173 -5.1579310953185997e+00 3.2142857142857001e-01 2.7276194809894999e-01 1.5189505659249000e-02 3.2142857142857001e-01
174 -5.1579310953185997e+00 5.3571428571429003e-01 2.7276194809894999e-01 1.5189505659249000e-02 3.2468295592008001e-01
175 -5.1579310953185997e+00 7.5000000000000000e-01 2.7276194809894000e-01 1.5189505659249000e-02 2.8398849835244000e-01
176 -4.6459198944473004e+00 1.0714285687500000e-01 1.8031771630393001e+00 4.1543778441290001e-02 1.0714285687500000e-01
177 -4.6459198943956999e+00 3.2142857062500002e-01 1.8031771630094999e+00 4.1543778401590001e-02 3.2142857062500002e-01
178 -4.6459198943441002e+00 5.3571428437500002e-01 1.8031771629797000e+00 4.1543778361890001e-02 4.3999138387900000e-01
179 -4.6459198942926001e+00 7.4999999919643001e-01 1.8031771629500000e+00 4.1543778737627997e-02 3.9682117894727997e-01
180 -3.8845571776717001e+00 1.0714285687500000e-01 3.1218960705552998e+00 4.1543778104058002e-02 1.0714285687500000e-01
181 -3.8845571770845000e+00 3.2142857062500002e-01 3.1218960695976001e+00 4.1543777389889999e-02 3.2142857062500002e-01
182 -3.8845571764972000e+00 5.3571428437500002e-01 3.1218960686399999e+00 4.1543776675724002e-02 4.4039378341496999e-01
183 -3.8845571759099000e+00 7.4999999919643001e-01 3.1218960676823002e+00 4.1543776376995002e-02 3.9699125451504003e-01
184 -4.7683156237936997e+00 1.0714285687500000e-01 1.8355673321299999e+00 4.3384307565304002e-02 1.0714285687500000e-01
185 -4.7683156237422004e+00 3.2142857062500002e-01 1.8355673321002000e+00 4.3384307605004002e-02 3.2142857062500002e-01
186 -4.7683156236905999e+00 5.3571428437500002e-01 1.8355673320704000e+00 4.3384307644704002e-02 3.1669683519398001e-01
187 -4.7683156236390003e+00 7.4999999919643001e-01 1.8355673320406001e+00 4.3384308118246999e-02 2.7785115193859999e-01
188 -3.9738057516104002e+00 1.0714285794643000e-01 3.2116987969387001e+00 4.3384308336378997e-02 1.0714285794643000e-01
189 -3.9738057510231002e+00 3.2142857383929002e-01 3.2116987959809999e+00 4.3384309050547000e-02 3.2142857383929002e-01
190 -3.9738057504358002e+00 5.3571428973213997e-01 3.2116987950234002e+00 4.3384309764712997e-02 3.1709200577110003e-01
191 -3.9738057498485002e+00 7.5000000241070996e-01 3.2116987940657000e+00 4.3384309177349999e-02 2.7801318782437001e-01
192 -3.1905426560615999e+00 1.0714285687500000e-01 3.8955428499246998e+00 1.5189218485888001e-02 1.0714285687500000e-01
193 -3.1905426554297001e+00 3.2142857062500002e-01 3.8955428488650998e+00 1.5189218201059999e-02 3.2142857062500002e-01
194 -3.1905426547976998e+00 5.3571428437500002e-01 3.8955428478053999e+00 1.5189217916233001e-02 4.5637348194978000e-01
195 -3.1905426541657000e+00 7.4999999919643001e-01 3.8955428467458000e+00 1.5189217783298001e-02 4.1077538005036002e-01
196 -3.2562007766382002e+00 1.0714285794643000e-01 4.0094278836481996e+00 1.5193816585773000e-02 1.0714285794643000e-01
197 -3.2562007760061999e+00 3.2142857383929002e-01 4.0094278825886001e+00 1.5193816872574000e-02 3.2142857383929002e-01
198 -3.2562007753743001e+00 5.3571428973213997e-01 4.0094278815289002e+00 1.5193817159374999e-02 3.2795826753232998e-01
